date,JOPA3_open,JOPA3_high,JOPA3_low,JOPA3_close,JOPA3_tick_volume,JOPA3_spread,JOPA3_real_volume,JOPA4_open,JOPA4_high,JOPA4_low,JOPA4_close,JOPA4_tick_volume,JOPA4_spread,JOPA4_tick_volume,CGRA3_open,CGRA3_high,CGRA3_low,CGRA3_close,CGRA3_tick_volume,CGRA3_spread,CGRA3_tick_volume,CGRA4_open,CGRA4_high,CGRA4_low,CGRA4_close,CGRA4_tick_volume,CGRA4_spread,CGRA4_tick_volume,SLED3_open,SLED3_high,SLED3_low,SLED3_close,SLED3_tick_volume,SLED3_spread,SLED3_tick_volume
2019-04-24 15:46:00,20.81,20.81,20.81,20.81,1,1,100,16.42,16.42,16.42,16.42,1.0,1.0,1.0,11.09,11.09,11.09,11.09,1,1,1,10.07,10.07,10.07,10.07,2,1,2,84.31,84.31,80.9,80.9,2,1,2
2019-05-16 15:23:00,21.74,21.74,21.74,21.74,2,1,200,15.59,15.59,14.73,14.73,2.0,1.0,2.0,11.09,11.09,11.09,11.09,1,1,1,10.07,10.07,10.07,10.07,1,1,1,80.9,80.9,80.9,80.9,1,1,1
2019-06-05 11:52:00,22.71,22.71,22.71,22.71,2,1,200,13.87,13.87,13.87,13.87,1.0,1.0,1.0,11.05,11.05,11.03,11.03,3,1,3,10.07,10.07,10.07,10.07,1,1,1,80.9,80.9,80.9,80.9,1,1,1
2019-06-13 12:37:00,23.4,23.4,23.4,23.4,1,1,100,13.86,14.73,13.86,14.73,2.0,1.0,2.0,11.09,11.09,11.09,11.09,1,1,1,10.07,10.07,10.07,10.07,1,1,1,106.87,106.87,106.87,106.87,1,1,1
2019-06-26 13:14:00,23.4,23.4,23.4,23.4,1,1,200,13.87,13.87,13.87,13.87,2.0,1.0,2.0,11.09,11.09,11.09,11.09,1,1,1,10.07,10.07,10.07,10.07,2,1,2,103.68,103.68,103.68,103.68,2,1,2
2019-07-02 13:10:00,24.35,24.35,24.35,24.35,1,1,100,13.34,13.34,13.34,13.34,1.0,1.0,1.0,11.09,11.09,11.09,11.09,1,1,1,10.07,10.07,10.07,10.07,1,1,1,102.54,102.54,102.54,102.54,1,1,1
2019-07-02 14:10:00,23.4,23.4,23.4,23.4,2,1,200,14.04,14.04,14.04,14.04,1.0,1.0,1.0,11.09,11.09,11.09,11.09,1,1,1,10.07,10.07,10.07,10.07,1,1,1,102.54,102.54,102.54,102.54,1,1,1
2019-07-03 16:25:00,23.4,23.4,23.4,23.4,1,1,100,14.04,14.04,14.04,14.04,1.0,1.0,1.0,11.09,11.09,11.09,11.09,1,1,1,10.07,10.07,10.07,10.07,1,1,1,104.82,104.82,104.82,104.82,1,1,1
2019-07-10 10:37:00,23.4,23.4,23.4,23.4,1,1,100,14.72,14.72,14.72,14.72,2.0,1.0,2.0,11.09,11.09,11.09,11.09,1,1,1,10.07,10.07,10.07,10.07,1,1,1,104.82,104.82,104.82,104.82,1,1,1
2019-07-10 14:40:00,23.4,23.4,23.4,23.4,1,1,100,14.73,14.73,14.73,14.73,4.0,1.0,4.0,11.09,11.09,11.09,11.09,1,1,1,10.07,10.07,10.07,10.07,1,1,1,113.94,113.94,113.94,113.94,1,1,1
2019-07-10 14:55:00,23.4,23.4,23.4,23.4,1,1,200,14.73,14.73,14.73,14.73,1.0,1.0,1.0,11.09,11.09,11.09,11.09,1,1,1,10.07,10.07,10.07,10.07,1,1,1,113.94,113.94,113.94,113.94,1,1,1
2019-07-10 15:01:00,23.4,23.4,23.4,23.4,1,1,200,14.73,14.73,14.73,14.73,1.0,1.0,1.0,11.09,11.09,10.91,10.91,6,1,6,10.07,10.07,10.07,10.07,1,1,1,113.94,113.94,113.94,113.94,1,1,1
2019-07-12 13:21:00,23.4,23.4,23.4,23.4,1,1,100,15.51,15.51,15.51,15.51,1.0,1.0,1.0,10.92,10.92,10.92,10.92,1,1,1,10.07,10.07,10.07,10.07,1,1,1,114.17,114.17,114.17,114.17,1,1,1
2019-07-16 13:41:00,23.4,23.4,23.4,23.4,1,1,100,15.51,15.51,15.51,15.51,1.0,1.0,1.0,11.2,11.21,11.2,11.21,2,1,2,10.07,10.07,10.07,10.07,1,1,1,136.73,136.73,136.73,136.73,1,1,1
2019-07-25 15:10:00,23.4,23.4,23.4,23.4,1,1,100,15.59,15.59,15.59,15.59,1.0,1.0,1.0,11.49,11.53,11.49,11.53,3,1,3,10.07,10.07,10.07,10.07,1,1,1,136.73,136.73,136.73,136.73,1,1,1
2019-07-31 16:21:00,24.27,24.27,24.27,24.27,1,1,100,16.47,16.47,16.46,16.46,2.0,1.0,2.0,11.47,11.47,11.47,11.47,1,1,1,10.07,10.07,10.07,10.07,1,1,1,141.74,141.74,141.74,141.74,1,1,1
2019-08-02 16:45:00,23.4,23.4,23.4,23.4,1,1,100,17.76,17.76,17.76,17.76,2.0,1.0,2.0,11.51,11.53,11.51,11.53,2,1,2,10.07,10.07,10.07,10.07,1,1,1,143.56,143.56,143.56,143.56,1,1,1
2019-08-08 14:46:00,23.4,23.4,23.4,23.4,1,1,100,17.24,17.24,17.24,17.24,1.0,1.0,1.0,11.35,11.35,11.35,11.35,1,1,1,10.07,10.07,10.07,10.07,1,1,1,148.12,148.12,148.12,148.12,1,1,1
2019-08-16 14:52:00,23.4,23.4,23.4,23.4,1,1,100,17.24,17.24,17.24,17.24,1.0,1.0,1.0,11.35,11.35,11.35,11.35,1,1,1,10.07,10.07,10.07,10.07,1,1,1,91.15,91.15,91.15,91.15,3,1,3
2019-08-26 15:24:00,23.4,23.4,23.4,23.4,1,1,100,17.24,17.24,17.24,17.24,1.0,1.0,1.0,11.35,11.35,11.35,11.35,1,1,1,10.07,10.07,10.07,10.07,1,1,1,113.94,113.94,113.94,113.94,2,1,2
2019-08-29 12:28:00,23.4,23.4,23.4,23.4,1,1,200,17.35,17.35,17.35,17.35,3.0,1.0,3.0,11.35,11.35,11.35,11.35,1,1,1,10.07,10.07,10.07,10.07,8,1,8,113.94,113.94,113.94,113.94,1,1,1
2019-09-13 13:15:00,23.4,23.4,23.4,23.4,1,1,100,18.19,18.19,18.19,18.19,1.0,1.0,1.0,11.34,11.34,11.34,11.34,1,1,1,10.07,10.07,10.07,10.07,2,1,2,113.94,113.94,113.94,113.94,1,1,1
2019-10-10 13:12:00,23.4,23.4,23.4,23.4,1,1,100,19.84,19.84,19.84,19.84,1.0,1.0,1.0,11.35,11.35,11.35,11.35,1,1,1,10.06,10.06,10.06,10.06,1,1,1,113.94,113.94,113.94,113.94,1,1,1
2019-11-18 12:16:00,24.37,24.37,24.37,24.37,1,1,100,19.93,19.93,19.93,19.93,1.0,1.0,1.0,11.34,11.34,11.34,11.34,1,1,1,10.03,10.03,10.03,10.03,1,1,1,105.96,105.96,105.96,105.96,1,1,1
2019-11-21 13:22:00,24.36,24.36,24.36,24.36,1,1,100,20.36,20.36,20.36,20.36,1.0,1.0,1.0,11.34,11.34,11.34,11.34,2,1,2,10.03,10.04,10.03,10.04,2,1,2,105.96,105.96,105.96,105.96,1,1,1
2019-11-22 12:56:00,24.36,24.36,24.36,24.36,1,1,100,20.58,20.58,20.58,20.58,1.0,1.0,1.0,11.25,11.25,11.25,11.25,1,1,1,10.04,10.04,10.04,10.04,1,1,1,136.5,136.5,136.5,136.5,1,1,1
2019-11-26 13:12:00,24.37,24.37,24.37,24.37,1,1,100,20.59,20.79,20.59,20.79,3.0,1.0,3.0,11.25,11.25,11.25,11.25,1,1,1,10.04,10.04,10.04,10.04,1,1,1,145.84,145.84,145.84,145.84,1,1,1
2019-12-02 14:50:00,24.37,24.37,24.37,24.37,1,1,100,21.23,21.23,21.23,21.23,1.0,1.0,1.0,11.24,11.24,11.24,11.24,1,1,1,10.01,10.01,10.01,10.01,1,1,1,145.84,145.84,145.84,145.84,1,1,1
2019-12-06 13:03:00,24.37,24.37,24.37,24.37,1,1,100,21.44,21.44,21.44,21.44,1.0,1.0,1.0,11.24,11.24,11.24,11.24,1,1,1,10.01,10.01,10.01,10.01,2,1,2,145.84,145.84,145.84,145.84,1,1,1
2019-12-11 11:16:00,24.37,24.37,24.37,24.37,1,1,100,20.37,20.37,20.36,20.36,2.0,1.0,2.0,11.24,11.24,11.24,11.24,1,1,1,10.07,10.07,10.07,10.07,1,1,1,143.56,143.56,143.56,143.56,1,1,1
2019-12-13 14:53:00,24.37,24.37,24.37,24.37,1,1,100,19.93,19.93,19.93,19.93,1.0,1.0,1.0,11.25,11.25,11.25,11.25,1,1,1,10.06,10.06,10.06,10.06,2,1,2,145.84,145.84,145.84,145.84,2,1,2
2019-12-18 12:12:00,25.34,25.34,25.34,25.34,1,1,100,19.93,19.93,19.93,19.93,2.0,1.0,2.0,11.25,11.25,11.25,11.25,1,1,1,10.06,10.07,10.06,10.07,2,1,2,109.38,109.38,109.38,109.38,4,1,4
2019-12-26 16:26:00,26.32,26.32,26.32,26.32,1,1,100,20.36,20.36,20.36,20.36,1.0,1.0,1.0,11.25,11.25,11.25,11.25,1,1,1,10.07,10.07,10.07,10.07,1,1,1,136.5,136.5,136.5,136.5,2,1,2
2019-12-27 16:11:00,26.32,26.32,26.32,26.32,1,1,100,19.93,19.93,19.93,19.93,1.0,1.0,1.0,11.25,11.25,11.25,11.25,1,1,1,10.07,10.07,10.07,10.07,1,1,1,136.73,136.73,136.73,136.73,1,1,1
2020-01-22 13:47:00,29.24,29.24,29.24,29.24,2,1,300,20.35,20.35,20.35,20.35,1.0,1.0,1.0,11.26,11.26,11.26,11.26,1,1,1,10.07,10.07,10.07,10.07,1,1,1,113.94,113.94,113.94,113.94,3,1,3
2020-01-29 16:47:00,29.24,29.24,29.24,29.24,2,1,600,19.93,19.93,19.93,19.93,1.0,1.0,1.0,11.26,11.26,11.26,11.26,1,1,1,10.07,10.07,10.07,10.07,1,1,1,136.5,136.5,136.5,136.5,1,1,1
2020-01-31 14:55:00,28.27,28.27,28.27,28.27,1,1,100,20.35,20.36,20.35,20.36,4.0,1.0,4.0,11.25,11.25,11.25,11.25,1,1,1,10.07,10.07,10.07,10.07,1,1,1,114.39,114.39,114.39,114.39,1,1,1
2020-02-04 11:57:00,27.29,27.29,27.29,27.29,1,1,100,20.36,20.36,20.36,20.36,2.0,1.0,2.0,11.34,11.34,11.34,11.34,1,1,1,10.07,10.07,10.07,10.07,1,1,1,136.73,136.73,136.73,136.73,2,1,2
2020-02-05 13:48:00,27.29,27.29,27.29,27.29,1,1,100,20.36,20.36,20.36,20.36,1.0,1.0,1.0,11.5,11.5,11.5,11.5,2,1,2,10.07,10.07,10.07,10.07,1,1,1,136.5,136.73,136.5,136.73,2,1,2
2020-02-06 13:19:00,27.29,27.29,27.29,27.29,1,1,100,19.75,19.84,19.75,19.84,2.0,1.0,2.0,11.4,11.4,11.4,11.4,1,1,1,10.07,10.07,10.07,10.07,1,1,1,136.73,136.73,136.73,136.73,1,1,1
2020-02-06 15:09:00,27.29,27.29,27.29,27.29,1,1,100,20.06,20.06,20.06,20.06,1.0,1.0,1.0,11.4,11.4,11.4,11.4,1,1,1,10.07,10.07,10.07,10.07,1,1,1,136.73,136.73,136.73,136.73,1,1,1
2020-02-10 12:56:00,26.32,26.32,26.32,26.32,1,1,100,20.06,20.06,20.06,20.06,2.0,1.0,2.0,11.4,11.4,11.4,11.4,1,1,1,10.08,10.08,10.08,10.08,3,1,3,136.73,136.73,136.73,136.73,1,1,1
2020-02-28 14:09:00,24.38,24.38,24.38,24.38,1,1,100,20.05,20.05,20.05,20.05,1.0,1.0,1.0,11.4,11.4,11.4,11.4,1,1,1,10.08,10.08,10.07,10.07,3,1,3,134.67,134.67,134.67,134.67,1,1,1
2020-03-05 17:35:00,26.81,26.81,26.81,26.81,1,1,1000,20.06,20.06,20.06,20.06,1.0,1.0,1.0,11.4,11.4,11.4,11.4,1,1,1,10.06,10.06,10.06,10.06,1,1,1,139.0,139.0,139.0,139.0,1,1,1
2020-03-11 13:23:00,29.48,31.92,29.48,31.92,5,1,1500,20.06,20.06,20.06,20.06,1.0,1.0,1.0,11.28,11.28,11.28,11.28,1,1,1,10.01,10.01,10.01,10.01,2,1,2,121.91,121.91,121.91,121.91,1,1,1
2020-03-12 10:09:00,29.48,29.48,29.48,29.48,1,1,600,20.14,20.14,20.14,20.14,1.0,1.0,1.0,11.28,11.28,11.28,11.28,1,1,1,9.98,9.98,9.98,9.98,3,1,3,139.0,139.0,139.0,139.0,1,1,1
2020-05-19 11:00:00,27.29,27.29,27.29,27.29,1,1,100,20.14,20.14,20.14,20.14,1.0,1.0,1.0,11.28,11.28,11.06,11.06,10,1,10,10.06,10.06,10.06,10.06,1,1,1,138.78,138.78,138.78,138.78,1,1,1
2020-05-21 14:25:00,25.34,25.34,25.34,25.34,1,1,300,20.01,20.01,20.01,20.01,1.0,1.0,1.0,11.51,11.51,11.51,11.51,2,1,2,9.99,9.99,9.96,9.96,3,1,3,138.78,138.78,138.78,138.78,1,1,1
2020-05-25 16:03:00,23.88,23.88,23.88,23.88,3,1,400,19.13,19.13,19.13,19.13,2.0,1.0,2.0,11.28,11.28,11.28,11.28,1,1,1,9.96,9.96,9.95,9.95,4,1,4,145.84,145.84,145.84,145.84,1,1,1
2020-05-28 11:24:00,22.42,22.42,22.42,22.42,1,1,100,19.13,19.13,19.13,19.13,1.0,1.0,1.0,11.28,11.28,11.28,11.28,1,1,1,9.95,9.95,9.95,9.95,2,1,2,182.3,182.3,182.3,182.3,1,1,1
2020-05-28 12:11:00,22.42,22.42,22.42,22.42,2,1,900,19.49,19.49,19.49,19.49,1.0,1.0,1.0,11.47,11.49,11.47,11.49,2,1,2,10.01,10.01,10.01,10.01,1,1,1,227.88,227.88,227.88,227.88,2,1,2
2020-05-28 12:56:00,22.42,22.42,22.42,22.42,4,1,800,19.49,19.49,19.49,19.49,1.0,1.0,1.0,11.55,11.55,11.55,11.55,1,1,1,10.01,10.01,10.01,10.01,1,1,1,227.88,227.88,227.88,227.88,2,1,2
2020-05-28 13:59:00,22.71,22.71,22.71,22.71,4,1,800,19.49,19.49,19.49,19.49,1.0,1.0,1.0,11.59,11.59,11.59,11.59,1,1,1,10.01,10.07,10.01,10.07,6,1,6,156.55,159.51,156.55,159.51,5,1,5
2020-05-28 14:27:00,23.24,23.24,23.24,23.24,1,1,100,19.49,19.49,19.49,19.49,1.0,1.0,1.0,11.6,11.6,11.6,11.6,2,1,2,10.07,10.07,10.07,10.07,1,1,1,159.51,159.51,159.51,159.51,1,1,1
2020-05-28 14:34:00,23.24,23.24,23.24,23.24,1,1,100,19.49,19.49,19.49,19.49,2.0,1.0,2.0,11.6,11.6,11.5,11.5,4,1,4,10.07,10.07,10.07,10.07,1,1,1,159.51,159.51,159.51,159.51,1,1,1
2020-05-28 14:37:00,23.24,23.24,23.24,23.24,1,1,100,19.49,19.49,19.49,19.49,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,10.07,10.07,10.07,10.07,1,1,1,159.29,159.29,159.29,159.29,2,1,2
2020-05-28 14:39:00,23.24,23.24,23.24,23.24,1,1,100,19.49,19.49,19.49,19.49,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,10.07,10.07,10.07,10.07,1,1,1,127.84,129.89,127.84,129.89,5,1,5
2020-05-28 14:42:00,23.37,23.37,23.37,23.37,1,1,100,19.49,19.49,19.49,19.49,2.0,1.0,2.0,11.5,11.5,11.5,11.5,1,1,1,10.04,10.07,10.04,10.07,2,1,2,132.17,134.45,132.17,134.45,2,1,2
2020-05-29 11:38:00,23.38,23.38,23.38,23.38,1,1,100,19.49,19.49,19.49,19.49,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,10.01,10.01,10.01,10.01,1,1,1,129.89,134.45,129.89,134.45,1,1,1
2020-05-29 12:07:00,23.38,23.38,23.38,23.38,1,1,100,20.36,20.36,20.36,20.36,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,10.01,10.01,10.01,10.01,1,1,1,142.88,142.88,142.88,142.88,1,1,1
2020-06-22 10:46:00,22.42,22.42,22.42,22.42,2,1,300,20.79,20.79,20.79,20.79,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,9.99,9.99,9.99,9.99,1,1,1,159.29,159.29,159.29,159.29,1,1,1
2020-06-26 14:08:00,23.4,23.4,23.4,23.4,1,1,100,20.79,20.79,20.79,20.79,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,9.97,10.0,9.95,10.0,8,1,8,180.02,180.02,180.02,180.02,1,1,1
2020-07-02 11:37:00,23.4,23.4,23.4,23.4,1,1,100,20.79,20.79,20.79,20.79,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,10.01,10.01,10.01,10.01,1,1,1,186.86,186.86,186.86,186.86,1,1,1
2020-07-07 12:57:00,26.33,26.33,26.33,26.33,1,1,200,20.79,20.79,20.79,20.79,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,9.9,9.9,9.89,9.89,3,1,3,202.81,202.81,202.81,202.81,1,1,1
2020-07-07 14:11:00,26.33,26.33,26.33,26.33,1,1,100,20.79,20.79,20.79,20.79,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,9.89,9.89,9.89,9.89,1,1,1,204.86,205.09,204.86,205.09,3,1,3
2020-07-07 15:02:00,26.32,26.32,26.32,26.32,1,1,100,20.79,20.79,20.79,20.79,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,9.96,9.96,9.85,9.85,23,1,23,204.86,204.86,204.86,204.86,1,1,1
2020-07-07 16:01:00,26.31,26.32,26.31,26.32,2,1,300,20.79,20.79,20.79,20.79,1.0,1.0,1.0,11.5,11.5,11.5,11.5,2,1,2,9.83,9.83,9.83,9.83,1,1,1,204.86,204.86,204.86,204.86,2,1,2
2020-07-07 16:26:00,26.32,26.32,26.32,26.32,1,1,100,20.79,20.79,20.79,20.79,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,9.77,9.77,9.77,9.77,1,1,1,205.09,205.09,205.09,205.09,1,1,1
2020-07-09 11:12:00,26.32,26.32,26.32,26.32,2,1,300,20.79,20.79,20.79,20.79,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,9.77,9.77,9.77,9.77,1,1,1,159.74,159.74,159.74,159.74,3,1,3
2020-09-01 12:22:00,29.24,29.24,29.24,29.24,3,1,700,21.14,21.14,21.14,21.14,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,9.76,9.76,9.74,9.74,2,1,2,170.68,170.68,170.68,170.68,1,1,1
2020-09-01 13:28:00,34.09,34.09,34.09,34.09,20,1,2400,21.14,21.14,21.14,21.14,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,9.74,9.74,9.74,9.74,1,1,1,193.24,193.24,193.24,193.24,1,1,1
2020-09-01 14:30:00,32.07,32.07,32.07,32.07,6,1,600,21.14,21.14,21.14,21.14,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,9.74,9.74,9.74,9.74,1,1,1,175.46,175.46,175.46,175.46,1,1,1
2020-09-01 15:34:00,28.27,28.27,28.27,28.27,2,1,200,21.14,21.14,21.14,21.14,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,9.74,9.74,9.74,9.74,1,1,1,182.3,182.3,182.3,182.3,1,1,1
2020-09-01 16:36:00,29.33,29.74,29.33,29.74,5,1,500,21.14,21.14,21.14,21.14,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,9.74,9.74,9.74,9.74,1,1,1,182.3,182.3,182.3,182.3,1,1,1
2020-09-02 10:11:00,32.61,32.67,32.61,32.67,3,1,300,21.14,21.14,21.14,21.14,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,9.74,9.74,9.74,9.74,1,1,1,182.3,182.3,182.3,182.3,1,1,1
2020-09-02 10:13:00,33.05,33.05,32.67,32.67,2,1,200,21.31,21.31,21.31,21.31,1.0,1.0,1.0,11.5,11.5,11.5,11.5,2,1,2,9.74,9.74,9.74,9.74,1,1,1,177.74,177.74,177.74,177.74,1,1,1
2020-09-02 10:22:00,31.19,31.19,31.19,31.19,1,1,100,21.05,21.05,21.05,21.05,1.0,1.0,1.0,11.47,11.47,11.47,11.47,1,1,1,9.74,9.74,9.74,9.74,2,1,2,177.74,177.74,177.74,177.74,1,1,1
2020-09-02 10:33:00,32.55,32.55,32.55,32.55,1,1,100,20.97,20.97,20.97,20.97,1.0,1.0,1.0,11.34,11.34,11.28,11.28,8,1,8,9.74,9.74,9.74,9.74,1,1,1,177.74,177.74,177.74,177.74,1,1,1
2020-09-02 10:47:00,32.17,32.17,32.17,32.17,1,1,100,20.96,20.96,20.96,20.96,1.0,1.0,1.0,11.22,11.22,11.22,11.22,3,1,3,9.74,9.74,9.74,9.74,1,1,1,154.73,154.73,154.73,154.73,5,1,5
2020-09-02 10:53:00,32.17,32.27,32.17,32.27,2,1,200,20.97,20.97,20.97,20.97,1.0,1.0,1.0,11.22,11.22,11.22,11.22,1,1,1,9.74,9.74,9.68,9.68,4,1,4,154.96,154.96,154.73,154.73,5,1,5
2020-09-02 11:02:00,32.65,32.65,32.65,32.65,2,1,200,20.97,20.97,20.97,20.97,2.0,1.0,2.0,11.22,11.22,11.22,11.22,1,1,1,9.69,9.69,9.68,9.68,3,1,3,154.73,154.73,154.73,154.73,1,1,1
2020-09-02 12:53:00,32.17,32.25,31.29,32.25,3,1,300,20.62,20.62,20.62,20.62,1.0,1.0,1.0,11.22,11.22,11.22,11.22,1,1,1,9.68,9.68,9.68,9.68,1,1,1,154.73,154.73,154.73,154.73,1,1,1
2020-09-03 16:11:00,32.17,32.17,32.17,32.17,1,1,100,19.06,19.06,19.06,19.06,1.0,1.0,1.0,11.22,11.22,11.22,11.22,1,1,1,9.75,9.75,9.75,9.75,1,1,1,150.4,150.4,150.4,150.4,1,1,1
2020-09-04 15:07:00,29.54,29.73,29.54,29.73,2,1,200,18.19,18.19,18.19,18.19,1.0,1.0,1.0,11.22,11.22,11.22,11.22,1,1,1,9.76,9.76,9.76,9.76,1,1,1,154.73,154.73,154.73,154.73,1,1,1
2020-09-09 14:39:00,29.24,29.24,29.24,29.24,1,1,100,17.33,17.33,17.33,17.33,2.0,1.0,2.0,11.22,11.22,11.22,11.22,2,1,2,9.74,9.74,9.74,9.74,3,1,3,154.96,154.96,154.96,154.96,2,1,2
2020-09-10 10:42:00,31.68,31.68,31.68,31.68,4,1,600,16.89,16.89,16.89,16.89,1.0,1.0,1.0,11.22,11.22,11.22,11.22,1,1,1,9.7,9.7,9.65,9.65,5,1,5,153.82,153.82,125.79,125.79,4,1,4
2020-09-10 12:19:00,32.17,32.17,32.17,32.17,1,1,100,16.89,16.89,16.89,16.89,1.0,1.0,1.0,11.22,11.22,11.22,11.22,1,1,1,9.64,9.64,9.64,9.64,1,1,1,151.99,151.99,151.99,151.99,1,1,1
2020-09-10 13:15:00,32.17,32.17,32.17,32.17,1,1,100,16.89,16.89,16.89,16.89,1.0,1.0,1.0,11.22,11.22,11.22,11.22,1,1,1,9.64,9.64,9.64,9.64,1,1,1,148.12,148.12,148.12,148.12,1,1,1
2020-09-10 13:30:00,32.17,32.17,32.17,32.17,3,1,300,17.33,17.33,17.33,17.33,1.0,1.0,1.0,11.22,11.22,11.22,11.22,4,1,4,9.64,9.64,9.61,9.61,2,1,2,152.68,152.68,152.68,152.68,1,1,1
2020-09-10 13:45:00,32.17,32.17,32.17,32.17,2,1,200,15.64,15.64,15.64,15.64,1.0,1.0,1.0,11.22,11.22,11.22,11.22,3,1,3,9.6,9.64,9.6,9.64,4,1,4,151.54,151.54,151.54,151.54,1,1,1
2020-09-10 14:41:00,31.68,31.68,31.68,31.68,1,1,100,17.33,17.33,17.33,17.33,1.0,1.0,1.0,11.4,11.4,11.4,11.4,2,1,2,9.64,9.64,9.64,9.64,1,1,1,153.82,153.82,153.82,153.82,2,1,2
2020-09-14 12:27:00,31.68,31.68,31.68,31.68,1,1,100,16.89,16.89,16.89,16.89,3.0,1.0,3.0,11.28,11.28,11.22,11.22,10,1,10,9.68,9.68,9.68,9.68,1,1,1,151.54,152.68,151.54,152.68,2,1,2
2020-09-15 10:00:00,32.17,32.17,32.17,32.17,2,1,200,16.89,16.89,16.89,16.89,1.0,1.0,1.0,11.44,11.44,11.44,11.44,1,1,1,9.68,9.68,9.68,9.68,2,1,2,131.03,131.03,131.03,131.03,3,1,3
2020-09-15 12:11:00,32.7,32.7,32.7,32.7,1,1,100,16.89,16.89,16.89,16.89,1.0,1.0,1.0,11.44,11.44,11.44,11.44,2,1,2,9.68,9.68,9.68,9.68,2,1,2,144.7,144.7,144.7,144.7,1,1,1
2020-09-15 12:45:00,32.7,32.7,32.7,32.7,1,1,200,15.46,16.89,15.46,16.89,2.0,1.0,2.0,11.32,11.32,11.11,11.11,17,1,17,9.62,9.68,9.59,9.68,4,1,4,136.73,136.73,136.73,136.73,1,1,1
2020-09-16 10:33:00,32.08,32.08,32.08,32.08,1,1,100,16.07,16.07,16.07,16.07,1.0,1.0,1.0,11.31,11.31,11.31,11.31,1,1,1,9.64,9.64,9.64,9.64,1,1,1,132.4,132.4,132.4,132.4,4,1,4
2020-09-18 15:40:00,32.66,32.66,32.66,32.66,1,1,100,16.96,16.96,16.96,16.96,1.0,1.0,1.0,11.31,11.31,11.31,11.31,1,1,1,9.65,9.65,9.65,9.65,1,1,1,132.17,132.17,132.17,132.17,3,1,3
2020-09-21 14:23:00,32.64,32.64,32.64,32.64,1,1,100,17.85,17.85,17.85,17.85,1.0,1.0,1.0,11.46,11.46,11.46,11.46,1,1,1,9.65,9.65,9.65,9.65,1,1,1,132.17,132.17,132.17,132.17,1,1,1
2020-09-21 15:16:00,30.71,32.17,30.22,31.19,4,1,400,16.96,16.96,16.96,16.96,4.0,1.0,4.0,11.4,11.4,11.4,11.4,1,1,1,9.73,9.74,9.73,9.74,2,1,2,132.17,132.17,132.17,132.17,17,1,17
2020-09-21 15:34:00,29.77,29.77,29.77,29.77,1,1,100,16.96,16.96,16.96,16.96,1.0,1.0,1.0,11.46,11.46,11.46,11.46,1,1,1,9.65,9.65,9.65,9.65,1,1,1,133.54,133.54,133.54,133.54,1,1,1
2020-09-21 15:40:00,32.17,32.17,32.17,32.17,1,1,100,16.96,16.96,16.96,16.96,1.0,1.0,1.0,11.46,11.46,11.46,11.46,1,1,1,9.65,9.65,9.65,9.65,1,1,1,131.03,131.48,131.03,131.48,2,1,2
2020-09-21 15:55:00,30.17,30.17,30.17,30.17,1,1,100,16.96,16.96,16.96,16.96,1.0,1.0,1.0,11.49,11.49,11.49,11.49,2,1,2,9.56,9.56,9.5,9.5,5,1,5,131.03,131.03,131.03,131.03,1,1,1
2020-09-21 16:13:00,32.17,32.17,30.22,30.22,4,1,400,16.97,16.97,16.97,16.97,4.0,1.0,4.0,11.49,11.49,11.49,11.49,1,1,1,9.5,9.5,9.5,9.5,1,1,1,132.17,132.17,132.17,132.17,1,1,1
2020-09-21 16:14:00,32.16,32.16,30.12,30.12,2,1,200,16.96,16.96,16.96,16.96,1.0,1.0,1.0,11.5,11.5,11.5,11.5,1,1,1,9.5,9.5,9.35,9.35,3,1,3,132.17,132.17,132.17,132.17,1,1,1
2020-09-22 11:53:00,32.27,32.27,32.27,32.27,1,1,100,16.96,16.96,16.96,16.96,1.0,1.0,1.0,11.5,11.5,11.37,11.37,4,1,4,9.49,9.49,9.49,9.49,1,1,1,132.4,132.4,132.17,132.17,2,1,2
2020-09-23 10:55:00,32.61,32.61,32.61,32.61,1,1,100,16.96,16.96,16.96,16.96,1.0,1.0,1.0,11.42,11.42,11.42,11.42,1,1,1,9.52,9.52,9.52,9.52,1,1,1,134.45,134.45,132.4,132.4,5,1,5
