date,XMAL11_open,XMAL11_high,XMAL11_low,XMAL11_close,XMAL11_tick_volume,XMAL11_spread,XMAL11_real_volume,SMAB11_open,SMAB11_high,SMAB11_low,SMAB11_close,SMAB11_tick_volume,SMAB11_spread,SMAB11_tick_volume,IVVB11_open,IVVB11_high,IVVB11_low,IVVB11_close,IVVB11_tick_volume,IVVB11_spread,IVVB11_tick_volume,SPXB11_open,SPXB11_high,SPXB11_low,SPXB11_close,SPXB11_tick_volume,SPXB11_spread,SPXB11_tick_volume,SPXI11_open,SPXI11_high,SPXI11_low,SPXI11_close,SPXI11_tick_volume,SPXI11_spread,SPXI11_tick_volume
2022-07-08 12:16:00,6.42,6.42,6.42,6.42,1,1,39,,,,,,,,295.1,295.36,295.09,295.36,118,1,118,,,,,,,,178.23,178.24,178.16,178.16,3,1,3
2022-07-08 12:38:00,6.41,6.41,6.41,6.41,1,1,76,,,,,,,,295.35,295.35,295.35,295.35,83,1,83,,,,,,,,178.11,178.11,178.11,178.11,2,1,2
2022-07-08 12:43:00,6.41,6.41,6.41,6.41,1,1,43,,,,,,,,295.27,295.34,295.06,295.34,13,1,13,,,,,,,,178.2,178.2,178.18,178.18,3,1,3
2022-07-08 12:44:00,6.41,6.41,6.41,6.41,2,1,77,,,,,,,,295.34,295.34,295.34,295.34,1,1,1,,,,,,,,178.24,178.28,178.24,178.28,2,1,2
2022-07-08 12:47:00,6.4,6.4,6.4,6.4,1,1,1,,,,,,,,295.34,295.34,295.29,295.29,4,1,4,,,,,,,,178.2,178.2,178.12,178.12,2,1,2
2022-07-08 12:48:00,6.4,6.4,6.4,6.4,1,1,30,,,,,,,,295.32,295.32,295.31,295.31,3,1,3,,,,,,,,178.17,178.17,178.12,178.15,3,1,3
2022-07-08 12:55:00,6.4,6.4,6.4,6.4,1,1,33,,,,,,,,295.12,295.2,295.11,295.17,5,1,5,,,,,,,,178.23,178.23,178.17,178.17,2,1,2
2022-07-08 12:56:00,6.4,6.4,6.4,6.4,1,1,33,,,,,,,,295.15,295.18,295.09,295.18,13,1,13,,,,,,,,178.14,178.14,178.08,178.08,2,1,2
2022-07-08 12:59:00,6.4,6.4,6.4,6.4,1,1,26,,,,,,,,295.02,295.02,295.02,295.02,1,1,1,,,,,,,,178.08,178.08,178.0,178.0,2,1,2
2022-07-08 13:05:00,6.4,6.4,6.4,6.4,1,1,30,,,,,,,,295.02,295.15,295.02,295.15,2,1,2,,,,,,,,178.01,178.01,178.0,178.0,2,1,2
2022-07-08 13:07:00,6.39,6.39,6.39,6.39,1,1,20,,,,,,,,295.13,295.13,295.0,295.08,18,1,18,,,,,,,,178.01,178.13,178.01,178.13,3,1,3
2022-07-08 13:08:00,6.4,6.4,6.4,6.4,1,1,30,,,,,,,,295.05,295.15,294.91,294.91,22,1,22,,,,,,,,178.1,178.14,178.1,178.14,2,1,2
2022-07-08 13:10:00,6.4,6.4,6.4,6.4,1,1,39,,,,,,,,295.14,295.2,294.94,294.94,4,1,4,,,,,,,,178.1,178.16,178.1,178.16,2,1,2
2022-07-08 13:12:00,6.41,6.41,6.41,6.41,1,1,9,,,,,,,,294.95,295.2,294.95,295.2,2,1,2,,,,,,,,178.21,178.29,178.21,178.29,2,1,2
2022-07-08 13:25:00,6.41,6.41,6.41,6.41,1,1,10,,,,,,,,295.01,295.36,294.97,295.36,21,1,21,,,,,,,,178.27,178.27,178.25,178.25,2,1,2
2022-07-08 13:28:00,6.39,6.39,6.39,6.39,1,1,34,,,,,,,,295.36,295.36,295.36,295.36,3,1,3,,,,,,,,178.24,178.24,177.88,177.88,3,1,3
2022-07-08 13:31:00,6.38,6.39,6.38,6.39,2,1,56,,,,,,,,295.37,295.38,295.35,295.35,5,1,5,,,,,,,,177.85,177.93,177.85,177.93,2,1,2
2022-07-08 13:32:00,6.39,6.39,6.39,6.39,1,1,33,,,,,,,,295.22,295.36,295.22,295.36,3,1,3,,,,,,,,177.88,177.88,177.84,177.84,2,1,2
2022-07-08 13:36:00,6.38,6.38,6.38,6.38,1,1,30,,,,,,,,295.35,295.35,295.35,295.35,1,1,1,,,,,,,,177.79,177.81,177.79,177.81,2,1,2
2022-07-08 13:38:00,6.37,6.37,6.37,6.37,1,1,33,,,,,,,,295.38,295.38,295.22,295.22,15,1,15,,,,,,,,177.94,177.94,177.9,177.9,2,1,2
2022-07-08 13:42:00,6.36,6.36,6.36,6.36,1,1,30,,,,,,,,295.32,295.32,295.18,295.18,10,1,10,,,,,,,,177.95,177.98,177.95,177.95,3,1,3
2022-07-08 13:49:00,6.36,6.36,6.36,6.36,1,1,30,,,,,,,,295.37,295.37,295.15,295.24,9,1,9,,,,,,,,178.01,178.03,178.01,178.03,2,1,2
2022-07-08 13:55:00,6.36,6.36,6.36,6.36,1,1,30,,,,,,,,295.15,295.24,295.0,295.0,15,1,15,,,,,,,,178.05,178.08,178.05,178.08,2,1,2
2022-07-08 14:01:00,6.36,6.36,6.36,6.36,1,1,30,,,,,,,,295.18,295.2,294.98,295.19,13,1,13,,,,,,,,178.05,178.05,178.04,178.04,2,1,2
2022-07-08 14:05:00,6.36,6.36,6.36,6.36,2,1,60,,,,,,,,295.17,295.17,295.17,295.17,1,1,1,,,,,,,,178.06,178.13,178.06,178.07,3,1,3
2022-07-08 14:11:00,6.37,6.37,6.37,6.37,1,1,100,,,,,,,,295.17,295.17,294.99,295.16,6,1,6,,,,,,,,178.07,178.1,178.07,178.1,2,1,2
2022-07-08 14:14:00,6.36,6.37,6.36,6.37,2,1,76,,,,,,,,295.0,295.17,295.0,295.17,6,1,6,,,,,,,,178.07,178.07,177.99,177.99,2,1,2
2022-07-08 14:15:00,6.37,6.38,6.37,6.38,3,1,203,,,,,,,,295.0,295.14,294.96,294.96,15,1,15,,,,,,,,178.08,178.15,178.08,178.15,2,1,2
2022-07-08 14:16:00,6.37,6.37,6.37,6.37,4,1,245,,,,,,,,295.09,295.22,295.09,295.22,17,1,17,,,,,,,,178.17,178.17,178.15,178.15,2,1,2
2022-07-08 14:36:00,6.38,6.38,6.38,6.38,1,1,7,,,,,,,,295.01,295.2,294.99,295.2,8,1,8,,,,,,,,178.18,178.18,178.12,178.12,3,1,3
2022-07-08 15:02:00,6.39,6.39,6.39,6.39,1,1,33,,,,,,,,295.15,295.18,294.99,294.99,8,1,8,,,,,,,,178.17,178.17,178.08,178.08,2,1,2
2022-07-08 15:05:00,6.4,6.4,6.4,6.4,1,1,1,,,,,,,,295.0,295.0,294.39,294.54,98,1,98,,,,,,,,177.89,177.89,177.87,177.87,2,1,2
2022-07-08 15:25:00,6.41,6.41,6.41,6.41,1,1,11,,,,,,,,294.47,294.63,294.47,294.63,22,1,22,,,,,,,,177.95,177.95,177.92,177.92,2,1,2
2022-07-08 15:42:00,6.4,6.41,6.4,6.4,5,1,330,,,,,,,,294.61,294.66,294.61,294.62,12,1,12,,,,,,,,177.92,177.92,177.86,177.88,3,1,3
2022-07-08 15:45:00,6.4,6.4,6.4,6.4,1,1,81,,,,,,,,294.69,294.75,294.62,294.62,32,1,32,,,,,,,,177.84,177.89,177.84,177.89,4,1,4
2022-07-08 15:49:00,6.4,6.4,6.4,6.4,1,1,100,,,,,,,,294.6,294.7,294.44,294.44,22,1,22,,,,,,,,177.83,177.84,177.83,177.84,2,1,2
2022-07-08 16:00:00,6.39,6.39,6.39,6.39,1,1,92,,,,,,,,294.43,294.5,294.35,294.45,14,1,14,,,,,,,,177.82,177.82,177.76,177.76,2,1,2
2022-07-08 16:34:00,6.39,6.39,6.39,6.39,1,1,89,,,,,,,,294.31,294.44,294.31,294.32,4,1,4,,,,,,,,177.75,177.86,177.75,177.86,2,1,2
2022-07-08 16:37:00,6.39,6.39,6.39,6.39,1,1,3,,,,,,,,294.31,294.31,294.17,294.17,4,1,4,,,,,,,,177.85,177.9,177.85,177.9,2,1,2
2022-07-08 16:43:00,6.39,6.39,6.38,6.38,3,1,2416,,,,,,,,294.3,294.45,294.21,294.45,15,1,15,,,,,,,,177.74,177.81,177.74,177.81,3,1,3
2022-07-11 10:06:00,6.4,6.48,6.4,6.48,2,1,174,,,,,,,,294.49,294.49,294.3,294.3,9,1,9,,,,,,,,177.85,177.87,177.85,177.87,2,1,2
2022-07-11 10:08:00,6.38,6.38,6.38,6.38,1,1,47,,,,,,,,294.51,294.53,294.5,294.51,14,1,14,,,,,,,,177.82,177.82,177.8,177.8,2,1,2
2022-07-11 10:15:00,6.3,6.3,6.3,6.3,1,1,1,,,,,,,,294.48,294.48,294.25,294.35,5,1,5,,,,,,,,177.82,177.86,177.82,177.86,2,1,2
2022-07-11 10:24:00,6.32,6.32,6.32,6.32,1,1,1,,,,,,,,294.23,294.43,294.23,294.36,9,1,9,,,,,,,,177.82,177.82,177.8,177.8,2,1,2
2022-07-11 10:25:00,6.31,6.31,6.31,6.31,2,1,174,,,,,,,,294.26,294.36,294.09,294.36,11,1,11,,,,,,,,177.73,177.74,177.73,177.74,3,1,3
2022-07-11 10:26:00,6.31,6.31,6.3,6.3,3,1,17,,,,,,,,294.56,294.56,294.48,294.48,9,1,9,,,,,,,,177.63,177.68,177.63,177.68,2,1,2
2022-07-11 10:27:00,6.3,6.3,6.3,6.3,1,1,10,,,,,,,,294.5,294.73,294.5,294.61,20,1,20,,,,,,,,177.68,177.71,177.68,177.71,2,1,2
2022-07-11 10:28:00,6.29,6.29,6.29,6.29,1,1,6,,,,,,,,294.65,294.71,294.57,294.71,6,1,6,,,,,,,,177.66,177.66,177.59,177.59,2,1,2
2022-07-11 10:32:00,6.27,6.28,6.26,6.26,18,1,180,,,,,,,,294.7,294.76,294.7,294.76,3,1,3,,,,,,,,177.59,177.71,177.59,177.71,3,1,3
2022-07-11 10:33:00,6.27,6.27,6.27,6.27,32,1,320,,,,,,,,294.71,294.72,294.65,294.66,4,1,4,,,,,,,,177.72,177.72,177.7,177.7,2,1,2
2022-07-11 10:34:00,6.27,6.27,6.24,6.25,35,1,330,,,,,,,,294.74,294.74,294.61,294.64,5,1,5,,,,,,,,177.75,177.76,177.75,177.76,2,1,2
2022-07-11 10:35:00,6.25,6.25,6.22,6.22,33,1,320,,,,,,,,294.75,294.76,294.74,294.76,4,1,4,,,,,,,,177.72,177.73,177.72,177.73,2,1,2
2022-07-11 10:36:00,6.23,6.23,6.21,6.23,35,1,377,,,,,,,,294.85,294.85,294.85,294.85,1,1,1,,,,,,,,177.81,177.81,177.71,177.71,2,1,2
2022-07-11 10:37:00,6.23,6.23,6.22,6.22,33,1,330,,,,,,,,294.77,294.85,294.77,294.77,3,1,3,,,,,,,,177.76,177.76,177.73,177.73,3,1,3
2022-07-11 10:38:00,6.21,6.22,6.2,6.22,34,1,320,,,,,,,,294.77,294.77,294.77,294.77,2,1,2,,,,,,,,177.73,177.73,177.73,177.73,2,1,2
2022-07-11 10:39:00,6.22,6.22,6.21,6.21,2,1,11,,,,,,,,294.89,294.89,294.75,294.76,3,1,3,,,,,,,,177.77,177.82,177.77,177.82,2,1,2
2022-07-11 10:41:00,6.22,6.22,6.22,6.22,1,1,3,,,,,,,,294.8,294.97,294.8,294.97,2,1,2,,,,,,,,177.68,177.71,177.68,177.71,2,1,2
2022-07-11 11:11:00,6.23,6.23,6.23,6.23,1,1,20,,,,,,,,294.77,294.89,294.77,294.89,2,1,2,,,,,,,,177.73,177.77,177.73,177.77,2,1,2
2022-07-11 11:23:00,6.21,6.23,6.21,6.23,2,1,161,,,,,,,,294.73,294.76,294.7,294.76,5,1,5,,,,,,,,177.72,177.72,177.65,177.68,3,1,3
2022-07-11 11:37:00,6.23,6.25,6.23,6.25,2,1,198,,,,,,,,294.76,294.76,294.7,294.74,4,1,4,,,,,,,,177.61,177.67,177.61,177.67,2,1,2
2022-07-11 11:39:00,6.24,6.24,6.24,6.24,1,1,1,,,,,,,,295.0,295.0,294.93,294.93,4,1,4,,,,,,,,177.68,177.7,177.68,177.7,2,1,2
2022-07-11 11:56:00,6.24,6.25,6.24,6.25,2,1,200,,,,,,,,294.74,294.74,294.74,294.74,1,1,1,,,,,,,,177.82,177.82,177.82,177.82,2,1,2
2022-07-11 12:08:00,6.25,6.25,6.25,6.25,1,1,43,,,,,,,,294.67,294.85,294.67,294.85,4,1,4,,,,,,,,177.78,177.8,177.78,177.8,2,1,2
2022-07-11 12:58:00,6.27,6.27,6.27,6.27,1,1,2,,,,,,,,294.75,294.84,294.75,294.84,3,1,3,,,,,,,,177.72,177.76,177.72,177.76,3,1,3
2022-07-11 13:07:00,6.27,6.27,6.27,6.27,1,1,80,,,,,,,,294.66,294.66,294.42,294.42,9,1,9,,,,,,,,177.63,177.65,177.63,177.65,2,1,2
2022-07-11 13:24:00,6.25,6.25,6.25,6.25,1,1,5,,,,,,,,294.49,294.49,294.32,294.32,3,1,3,,,,,,,,177.76,177.76,177.76,177.76,2,1,2
2022-07-11 13:33:00,6.25,6.25,6.25,6.25,1,1,10,,,,,,,,294.3,294.5,294.3,294.5,4,1,4,,,,,,,,177.83,177.87,177.83,177.87,2,1,2
2022-07-11 13:34:00,6.25,6.27,6.25,6.27,2,1,205,,,,,,,,294.42,294.42,294.25,294.28,8,1,8,,,,,,,,177.87,177.87,177.81,177.86,3,1,3
2022-07-11 13:38:00,6.26,6.26,6.26,6.26,2,1,6,,,,,,,,294.21,294.29,294.2,294.29,8,1,8,,,,,,,,177.89,177.89,177.82,177.82,2,1,2
2022-07-11 13:54:00,6.25,6.26,6.25,6.26,4,1,330,,,,,,,,294.3,294.47,294.3,294.3,9,1,9,,,,,,,,177.92,177.92,177.89,177.89,2,1,2
2022-07-11 15:17:00,6.21,6.21,6.21,6.21,1,1,4,,,,,,,,294.32,294.67,294.32,294.67,5,1,5,,,,,,,,177.88,177.88,177.86,177.86,2,1,2
2022-07-11 15:32:00,6.2,6.2,6.2,6.2,1,1,12,,,,,,,,294.57,294.57,294.57,294.57,2,1,2,,,,,,,,177.87,177.87,177.86,177.86,2,1,2
2022-07-11 15:34:00,6.2,6.2,6.2,6.2,1,1,11,,,,,,,,294.41,294.41,294.19,294.21,6,1,6,,,,,,,,177.88,177.88,177.83,177.83,3,1,3
2022-07-11 15:50:00,6.2,6.2,6.2,6.2,1,1,10,,,,,,,,294.56,294.56,294.56,294.56,1,1,1,,,,,,,,177.82,177.85,177.82,177.85,2,1,2
2022-07-11 15:52:00,6.19,6.19,6.19,6.19,1,1,1,,,,,,,,294.39,294.56,294.39,294.5,3,1,3,,,,,,,,177.92,177.92,177.92,177.92,2,1,2
2022-07-11 16:26:00,6.19,6.19,6.19,6.19,1,1,39,,,,,,,,294.61,294.61,294.42,294.42,2,1,2,,,,,,,,177.87,177.91,177.87,177.91,2,1,2
2022-07-11 16:28:00,6.2,6.2,6.2,6.2,1,1,5,,,,,,,,294.43,294.69,294.43,294.47,5,1,5,,,,,,,,177.84,177.84,177.83,177.83,2,1,2
2022-07-11 16:33:00,6.2,6.2,6.2,6.2,1,1,10,,,,,,,,294.66,294.66,294.43,294.43,4,1,4,,,,,,,,177.88,178.02,177.88,178.02,3,1,3
2022-07-11 16:48:00,6.2,6.2,6.19,6.19,2,1,1001,,,,,,,,294.4,294.78,294.4,294.78,2,1,2,,,,,,,,178.0,178.0,177.95,177.95,2,1,2
2022-07-12 10:16:00,6.17,6.17,6.17,6.17,1,1,90,,,,,,,,294.68,294.88,294.68,294.88,2,1,2,,,,,,,,177.89,177.89,177.89,177.89,2,1,2
2022-07-12 10:19:00,6.16,6.16,6.16,6.16,1,1,1,,,,,,,,294.77,294.93,294.77,294.93,2,1,2,,,,,,,,177.92,177.92,177.9,177.9,2,1,2
2022-07-12 10:40:00,6.18,6.18,6.18,6.18,2,1,200,,,,,,,,294.91,294.98,294.91,294.98,3,1,3,,,,,,,,177.84,177.84,177.78,177.78,2,1,2
2022-07-12 10:41:00,6.19,6.19,6.17,6.19,3,1,201,,,,,,,,294.98,294.98,294.81,294.81,4,1,4,,,,,,,,177.76,177.77,177.73,177.73,4,1,4
2022-07-12 10:42:00,6.19,6.19,6.19,6.19,3,1,300,,,,,,,,294.95,295.1,294.95,294.99,11,1,11,,,,,,,,177.85,177.85,177.82,177.82,2,1,2
2022-07-12 10:43:00,6.19,6.19,6.17,6.19,57,1,297,,,,,,,,294.96,294.96,294.96,294.96,1,1,1,,,,,,,,177.81,177.82,177.81,177.82,2,1,2
2022-07-12 10:44:00,6.17,6.19,6.17,6.19,2,1,37,,,,,,,,294.95,294.95,294.95,294.95,1,1,1,,,,,,,,177.88,177.88,177.81,177.81,2,1,2
2022-07-12 10:49:00,6.18,6.18,6.18,6.18,1,1,44,,,,,,,,295.1,295.1,295.1,295.1,1,1,1,,,,,,,,177.91,178.01,177.91,178.01,2,1,2
2022-07-12 10:51:00,6.16,6.16,6.16,6.16,2,1,35,,,,,,,,295.1,295.15,295.1,295.15,2,1,2,,,,,,,,177.94,177.94,177.92,177.93,3,1,3
2022-07-12 10:52:00,6.16,6.16,6.16,6.16,1,1,1,,,,,,,,295.12,295.12,295.1,295.1,4,1,4,,,,,,,,177.87,177.89,177.87,177.89,2,1,2
2022-07-12 11:01:00,6.14,6.14,6.14,6.14,1,1,100,,,,,,,,294.95,295.1,294.95,295.05,4,1,4,,,,,,,,177.9,177.9,177.86,177.86,2,1,2
2022-07-12 11:09:00,6.16,6.16,6.16,6.16,1,1,4,,,,,,,,294.92,295.05,294.92,295.05,4,1,4,,,,,,,,177.87,177.94,177.87,177.94,2,1,2
2022-07-12 11:17:00,6.2,6.2,6.2,6.2,1,1,1,,,,,,,,295.22,295.28,295.22,295.28,3,1,3,,,,,,,,177.92,177.92,177.9,177.9,2,1,2
2022-07-12 12:04:00,6.19,6.19,6.19,6.19,1,1,8,,,,,,,,295.3,295.3,295.29,295.29,3,1,3,,,,,,,,177.9,177.95,177.89,177.95,3,1,3
2022-07-12 12:17:00,6.17,6.17,6.17,6.17,1,1,9,,,,,,,,295.38,295.41,295.38,295.41,8,1,8,,,,,,,,177.94,177.95,177.94,177.95,2,1,2
2022-07-12 12:28:00,6.19,6.19,6.19,6.19,2,1,101,,,,,,,,295.49,295.49,295.4,295.45,4,1,4,,,,,,,,177.84,177.92,177.84,177.92,2,1,2
2022-07-12 13:11:00,6.22,6.22,6.21,6.21,10,1,1000,,,,,,,,295.5,295.5,295.26,295.26,3,1,3,,,,,,,,177.96,177.96,177.96,177.96,2,1,2
2022-07-12 13:27:00,6.26,6.26,6.26,6.26,2,1,2,,,,,,,,295.22,295.28,295.22,295.28,2,1,2,,,,,,,,177.95,177.95,177.91,177.91,2,1,2
2022-07-12 13:49:00,6.3,6.3,6.3,6.3,1,1,207,,,,,,,,295.32,295.32,295.21,295.32,4,1,4,,,,,,,,177.96,178.05,177.96,178.0,3,1,3
2022-07-12 14:00:00,6.28,6.28,6.28,6.28,1,1,45,,,,,,,,295.32,295.32,295.08,295.08,4,1,4,,,,,,,,178.0,178.03,178.0,178.03,2,1,2
2022-07-12 14:06:00,6.26,6.26,6.26,6.26,1,1,4,,,,,,,,295.08,295.22,295.08,295.22,3,1,3,,,,,,,,178.04,178.05,178.04,178.05,2,1,2
2022-07-12 14:10:00,6.26,6.26,6.26,6.26,1,1,15,,,,,,,,295.06,295.06,294.92,294.97,6,1,6,,,,,,,,178.01,178.04,178.01,178.04,2,1,2
2022-07-12 14:12:00,6.27,6.27,6.27,6.27,1,1,25,,,,,,,,294.9,294.97,294.88,294.97,4,1,4,,,,,,,,178.04,178.04,178.0,178.0,3,1,3
2022-07-12 14:25:00,6.26,6.26,6.26,6.26,1,1,20,,,,,,,,294.86,294.86,294.83,294.83,14,1,14,,,,,,,,178.01,178.03,178.01,178.03,2,1,2
2022-07-12 15:40:00,6.25,6.25,6.25,6.25,1,1,13,,,,,,,,294.83,294.83,294.72,294.72,2,1,2,,,,,,,,178.01,178.08,178.01,178.08,2,1,2
2022-07-12 15:47:00,6.25,6.25,6.22,6.22,3,1,2172,,,,,,,,294.82,294.83,294.66,294.83,6,1,6,,,,,,,,178.03,178.1,178.03,178.1,2,1,2
2022-07-13 10:11:00,6.18,6.18,6.18,6.18,3,1,120,,,,,,,,294.73,294.88,294.73,294.75,5,1,5,,,,,,,,178.08,178.13,178.08,178.13,2,1,2
2022-07-13 10:29:00,6.17,6.24,6.17,6.17,6,1,763,,,,,,,,294.78,294.97,294.78,294.93,6,1,6,,,,,,,,178.12,178.12,178.09,178.11,3,1,3
2022-07-13 10:30:00,6.17,6.17,6.17,6.17,3,1,201,,,,,,,,294.93,294.93,294.78,294.78,4,1,4,,,,,,,,178.13,178.13,178.13,178.13,2,1,2
2022-07-13 10:32:00,6.17,6.17,6.17,6.17,1,1,1,,,,,,,,294.84,295.0,294.69,294.96,18,1,18,,,,,,,,178.1,178.2,178.1,178.2,6,1,6
2022-07-13 10:35:00,6.17,6.17,6.17,6.17,2,1,2,,,,,,,,294.86,294.86,294.8,294.8,3,1,3,,,,,,,,178.16,178.16,178.1,178.1,2,1,2
2022-07-13 10:37:00,6.18,6.18,6.18,6.18,1,1,2,,,,,,,,294.93,294.93,294.69,294.69,9,1,9,,,,,,,,178.04,178.14,178.04,178.14,2,1,2
2022-07-13 10:42:00,6.19,6.19,6.19,6.19,1,1,2,,,,,,,,294.57,294.57,294.57,294.57,2,1,2,,,,,,,,178.17,178.33,178.17,178.27,3,1,3
2022-07-13 10:45:00,6.19,6.2,6.18,6.19,53,1,530,,,,,,,,294.54,294.54,294.4,294.51,4,1,4,,,,,,,,178.26,178.3,178.26,178.29,3,1,3
2022-07-13 10:46:00,6.19,6.19,6.17,6.19,55,1,570,,,,,,,,294.5,294.52,294.41,294.41,5,1,5,,,,,,,,178.29,178.29,178.25,178.25,2,1,2
2022-07-13 10:47:00,6.19,6.2,6.18,6.19,55,1,550,,,,,,,,294.41,294.57,294.41,294.57,2,1,2,,,,,,,,178.24,178.41,178.24,178.41,2,1,2
2022-07-13 10:48:00,6.2,6.2,6.18,6.2,58,1,576,,,,,,,,294.53,294.53,294.53,294.53,1,1,1,,,,,,,,178.41,178.48,178.41,178.47,3,1,3
2022-07-13 10:49:00,6.2,6.21,6.2,6.21,3,1,12,,,,,,,,294.53,294.53,294.51,294.51,2,1,2,,,,,,,,178.4,178.45,178.4,178.41,4,1,4
2022-07-13 10:51:00,6.21,6.21,6.21,6.21,1,1,2,,,,,,,,294.63,294.84,294.63,294.84,2,1,2,,,,,,,,178.43,178.47,178.43,178.47,3,1,3
2022-07-13 10:52:00,6.21,6.21,6.21,6.21,1,1,1,,,,,,,,294.75,294.75,294.7,294.7,5,1,5,,,,,,,,178.49,178.5,178.44,178.44,4,1,4
2022-07-13 10:53:00,6.2,6.2,6.2,6.2,1,1,2,,,,,,,,294.7,294.7,294.7,294.7,1,1,1,,,,,,,,178.38,178.4,178.38,178.4,2,1,2
