date,META11_open,META11_high,META11_low,META11_close,META11_tick_volume,META11_spread,META11_real_volume,ETHE11_open,ETHE11_high,ETHE11_low,ETHE11_close,ETHE11_tick_volume,ETHE11_spread,ETHE11_tick_volume,WEB311_open,WEB311_high,WEB311_low,WEB311_close,WEB311_tick_volume,WEB311_spread,WEB311_tick_volume,NFTS11_open,NFTS11_high,NFTS11_low,NFTS11_close,NFTS11_tick_volume,NFTS11_spread,NFTS11_tick_volume,BLOK11_open,BLOK11_high,BLOK11_low,BLOK11_close,BLOK11_tick_volume,BLOK11_spread,BLOK11_tick_volume
2022-09-01 11:22:00,44.21,44.21,44.21,44.21,1,1,1,61.35,61.35,61.35,61.35,46,1,46,25.04,25.04,25.04,25.04,1,1,1,42.51,42.51,42.51,42.51,5,1,5,,,,,,,
2022-09-01 11:27:00,44.21,44.21,44.21,44.21,1,1,9,61.35,61.35,61.16,61.16,2,1,2,24.01,24.01,24.01,24.01,2,1,2,42.51,42.51,42.51,42.51,1,1,1,,,,,,,
2022-09-01 11:38:00,44.21,44.21,44.21,44.21,2,1,39,61.16,61.25,61.16,61.25,3,1,3,24.0,24.0,24.0,24.0,2,1,2,42.51,42.51,42.51,42.51,1,1,1,,,,,,,
2022-09-01 13:23:00,44.22,44.22,44.22,44.22,1,1,4,61.25,61.4,61.25,61.4,5,1,5,24.0,24.0,23.75,23.75,3,1,3,42.51,42.51,42.51,42.51,1,1,1,,,,,,,
2022-09-01 13:44:00,44.22,44.22,44.22,44.22,1,1,2,61.4,61.4,61.32,61.39,7,1,7,24.0,24.0,24.0,24.0,1,1,1,43.5,43.5,43.5,43.5,7,1,7,,,,,,,
2022-09-01 14:30:00,46.21,46.21,46.21,46.21,1,1,1,61.4,61.4,61.4,61.4,1,1,1,24.02,24.02,24.02,24.02,1,1,1,43.5,43.5,43.5,43.5,1,1,1,,,,,,,
2022-09-02 10:05:00,46.5,46.5,46.5,46.5,1,1,1,61.4,61.4,61.4,61.4,1,1,1,24.02,24.02,24.02,24.02,2,1,2,43.6,43.6,43.6,43.6,1,1,1,,,,,,,
2022-09-02 10:36:00,46.5,46.5,46.5,46.5,1,1,4,61.4,61.4,61.4,61.4,2,1,2,24.02,24.02,24.02,24.02,6,1,6,43.7,43.7,43.7,43.7,2,1,2,,,,,,,
2022-09-02 11:17:00,46.5,46.5,46.5,46.5,1,1,96,61.28,61.28,61.28,61.28,1,1,1,24.02,24.02,24.02,24.02,2,1,2,43.75,43.75,43.75,43.75,1,1,1,,,,,,,
2022-09-02 13:46:00,46.21,46.21,45.0,45.0,3,1,11,61.25,61.25,61.21,61.21,4,1,4,24.02,24.02,24.02,24.02,3,1,3,43.0,43.0,43.0,43.0,1,1,1,,,,,,,
2022-09-02 14:43:00,45.11,45.11,45.11,45.11,1,1,6,61.15,61.18,61.15,61.18,5,1,5,24.02,24.02,24.02,24.02,3,1,3,42.6,42.6,42.6,42.6,1,1,1,,,,,,,
2022-09-02 14:54:00,46.49,46.49,46.49,46.49,1,1,1,61.19,61.2,61.19,61.19,3,1,3,24.02,24.02,24.02,24.02,1,1,1,45.9,45.9,45.9,45.9,3,1,3,,,,,,,
2022-09-02 15:00:00,46.49,46.49,46.49,46.49,1,1,1,61.26,61.26,61.23,61.23,2,1,2,24.02,24.02,23.4,23.4,7,1,7,45.9,45.9,45.9,45.9,1,1,1,,,,,,,
2022-09-05 10:28:00,46.49,46.49,46.49,46.49,1,1,1,61.23,61.23,61.23,61.23,1,1,1,24.97,24.97,24.97,24.97,1,1,1,45.9,45.9,45.9,45.9,1,1,1,,,,,,,
2022-09-05 10:29:00,46.49,47.0,46.49,47.0,2,1,2,61.19,61.2,61.19,61.19,10,1,10,24.55,24.55,24.55,24.55,2,1,2,45.89,45.89,45.89,45.89,1,1,1,,,,,,,
2022-09-05 10:44:00,47.0,47.0,47.0,47.0,2,1,100,61.23,61.23,61.23,61.23,2,1,2,23.46,23.46,23.46,23.46,1,1,1,45.89,45.89,45.89,45.89,1,1,1,,,,,,,
2022-09-05 11:19:00,44.6,44.6,44.5,44.5,2,1,40,61.11,61.11,61.1,61.1,2,1,2,23.4,23.4,23.4,23.4,1,1,1,43.8,43.8,43.8,43.8,1,1,1,,,,,,,
2022-09-05 11:37:00,44.55,44.55,44.55,44.55,1,1,1,61.25,61.25,61.24,61.24,2,1,2,24.0,24.0,24.0,24.0,11,1,11,45.79,45.79,45.79,45.79,1,1,1,,,,,,,
2022-09-05 11:48:00,44.55,44.55,44.55,44.55,1,1,1,61.2,61.2,61.2,61.2,1,1,1,24.97,24.97,24.97,24.97,1,1,1,45.79,45.79,45.79,45.79,1,1,1,,,,,,,
2022-09-05 12:04:00,44.7,44.7,44.7,44.7,1,1,50,61.01,61.01,61.01,61.01,2,1,2,24.47,24.47,24.47,24.47,1,1,1,43.0,43.0,43.0,43.0,2,1,2,,,,,,,
2022-09-05 12:15:00,44.56,44.56,44.56,44.56,1,1,10,61.01,61.1,61.01,61.1,4,1,4,24.44,24.44,24.0,24.0,52,1,52,45.5,45.5,45.5,45.5,1,1,1,,,,,,,
2022-09-05 12:56:00,45.0,45.0,45.0,45.0,1,1,10,61.1,61.1,61.1,61.1,2,1,2,24.6,24.6,24.6,24.6,1,1,1,45.71,45.71,45.71,45.71,4,1,4,,,,,,,
2022-09-05 14:28:00,46.8,46.8,46.8,46.8,1,1,2,61.1,61.1,61.1,61.1,1,1,1,24.61,24.61,24.6,24.6,2,1,2,43.01,43.01,43.0,43.0,2,1,2,,,,,,,
2022-09-05 14:52:00,46.8,46.8,46.8,46.8,1,1,2,61.1,61.1,61.1,61.1,1,1,1,24.74,24.74,24.74,24.74,1,1,1,43.5,43.5,43.5,43.5,1,1,1,,,,,,,
2022-09-05 15:51:00,46.8,46.8,46.8,46.8,1,1,15,61.04,61.04,61.04,61.04,1,1,1,24.05,24.05,24.0,24.0,4,1,4,45.0,45.0,45.0,45.0,1,1,1,,,,,,,
2022-09-05 16:13:00,46.78,46.78,45.06,45.06,3,1,30,61.04,61.12,61.04,61.11,20,1,20,22.61,22.61,22.61,22.61,6,1,6,44.9,44.9,44.9,44.9,1,1,1,,,,,,,
2022-09-05 16:27:00,46.78,46.78,46.78,46.78,1,1,10,61.1,61.1,61.04,61.04,3,1,3,24.17,24.17,24.17,24.17,1,1,1,43.5,43.5,43.5,43.5,1,1,1,,,,,,,
2022-09-05 16:28:00,46.8,46.8,46.8,46.8,1,1,1,61.04,61.04,61.04,61.04,1,1,1,24.2,24.2,24.2,24.2,1,1,1,43.5,43.5,43.5,43.5,1,1,1,,,,,,,
2022-09-06 10:05:00,46.82,46.82,46.82,46.82,2,1,30,61.05,61.05,61.05,61.05,2,1,2,24.2,24.2,24.2,24.2,1,1,1,44.9,45.0,44.9,45.0,2,1,2,,,,,,,
2022-09-06 10:08:00,46.82,46.82,46.82,46.82,1,1,12,61.06,61.06,61.05,61.05,4,1,4,23.99,23.99,23.99,23.99,1,1,1,43.5,43.5,43.5,43.5,1,1,1,,,,,,,
2022-09-06 10:33:00,46.82,46.82,46.82,46.82,1,1,1,61.04,61.09,61.0,61.0,6,1,6,23.77,23.77,23.77,23.77,1,1,1,44.0,44.0,44.0,44.0,1,1,1,,,,,,,
2022-09-06 10:37:00,46.82,46.82,46.82,46.82,1,1,64,61.06,61.09,61.0,61.0,5,1,5,23.48,23.48,23.48,23.48,1,1,1,45.0,45.0,45.0,45.0,1,1,1,,,,,,,
2022-09-06 10:56:00,47.0,47.0,47.0,47.0,1,1,1,61.0,61.01,61.0,61.0,5,1,5,23.42,23.42,23.42,23.42,1,1,1,45.45,45.65,45.45,45.65,3,1,3,,,,,,,
2022-09-06 11:17:00,46.82,46.82,46.82,46.82,1,1,48,61.07,61.07,61.07,61.07,2,1,2,22.82,22.82,22.81,22.81,2,1,2,45.0,45.0,45.0,45.0,1,1,1,,,,,,,
2022-09-06 11:55:00,46.88,46.88,46.88,46.88,1,1,100,61.01,61.01,61.01,61.01,2,1,2,22.81,22.81,22.8,22.8,3,1,3,45.63,45.63,45.63,45.63,1,1,1,,,,,,,
2022-09-06 12:26:00,47.0,47.0,47.0,47.0,1,1,173,61.01,61.01,61.01,61.01,2,1,2,22.75,22.75,22.75,22.75,2,1,2,43.7,43.7,43.7,43.7,1,1,1,,,,,,,
2022-09-06 12:30:00,45.5,45.5,45.5,45.5,1,1,1,61.02,61.05,61.02,61.05,3,1,3,22.75,22.75,22.75,22.75,2,1,2,43.71,43.71,43.71,43.71,1,1,1,,,,,,,
2022-09-06 12:41:00,45.5,45.5,45.5,45.5,1,1,1,61.01,61.01,61.01,61.01,1,1,1,22.7,22.7,22.6,22.6,7,1,7,43.71,43.71,43.71,43.71,1,1,1,,,,,,,
2022-09-06 14:31:00,45.45,45.45,45.45,45.45,1,1,1,61.01,61.05,60.95,60.95,4,1,4,22.56,22.56,22.56,22.56,3,1,3,45.63,45.63,45.63,45.63,1,1,1,,,,,,,
2022-09-06 14:50:00,45.1,45.1,45.1,45.1,1,1,2,61.02,61.02,61.02,61.02,1,1,1,22.51,22.51,22.51,22.51,1,1,1,43.71,43.71,43.5,43.5,5,1,5,,,,,,,
2022-09-06 15:41:00,46.99,46.99,46.99,46.99,1,1,2,61.03,61.03,61.03,61.03,2,1,2,22.47,22.47,22.46,22.46,2,1,2,43.5,43.5,43.5,43.5,1,1,1,,,,,,,
2022-09-06 15:54:00,45.11,45.11,45.11,45.11,1,1,1,61.03,61.03,61.03,61.03,1,1,1,23.59,23.59,23.59,23.59,2,1,2,43.0,43.0,43.0,43.0,3,1,3,,,,,,,
2022-09-06 15:59:00,46.99,46.99,46.99,46.99,1,1,1,61.05,61.05,61.05,61.05,2,1,2,23.68,23.68,23.68,23.68,1,1,1,42.5,42.5,42.5,42.5,1,1,1,,,,,,,
2022-09-06 16:03:00,45.1,45.1,45.1,45.1,1,1,1,61.02,61.02,61.02,61.02,1,1,1,23.98,23.98,23.98,23.98,1,1,1,42.02,42.02,39.99,39.99,12,1,12,,,,,,,
2022-09-06 16:49:00,46.99,46.99,46.99,46.99,2,1,8,61.1,61.13,61.1,61.13,16,1,16,23.55,23.55,23.55,23.55,1,1,1,37.99,37.99,37.98,37.98,2,1,2,,,,,,,
2022-09-08 10:05:00,46.98,46.98,46.98,46.98,2,1,5,61.14,61.14,61.14,61.14,2,1,2,23.62,23.62,23.61,23.61,2,1,2,37.99,37.99,36.0,36.0,4,1,4,,,,,,,
2022-09-08 10:13:00,44.3,44.3,44.3,44.3,1,1,1,61.12,61.12,61.1,61.1,2,1,2,23.62,23.62,23.62,23.62,3,1,3,37.5,37.5,35.0,35.0,13,1,13,,,,,,,
2022-09-08 10:41:00,44.3,44.3,44.3,44.3,1,1,2,61.13,61.13,61.13,61.13,1,1,1,23.87,24.0,23.87,24.0,4,1,4,37.0,37.0,36.5,36.5,2,1,2,,,,,,,
2022-09-08 11:58:00,44.33,44.33,44.33,44.33,1,1,1,61.1,61.1,61.1,61.1,1,1,1,24.0,24.0,24.0,24.0,1,1,1,36.6,37.99,36.6,37.99,2,1,2,,,,,,,
2022-09-08 12:29:00,46.8,46.8,46.8,46.8,1,1,2,61.1,61.1,61.1,61.1,3,1,3,23.5,23.5,23.5,23.5,1,1,1,37.99,37.99,37.99,37.99,1,1,1,,,,,,,
2022-09-08 13:07:00,44.33,44.33,44.33,44.33,1,1,20,61.13,61.13,61.13,61.13,1,1,1,23.0,23.0,23.0,23.0,2,1,2,37.99,37.99,37.99,37.99,1,1,1,,,,,,,
2022-09-08 13:34:00,46.64,46.64,46.64,46.64,1,1,1,61.16,61.17,61.15,61.15,5,1,5,22.7,22.7,22.7,22.7,1,1,1,37.99,37.99,37.99,37.99,2,1,2,,,,,,,
2022-09-08 14:34:00,44.5,44.5,44.5,44.5,1,1,2,61.14,61.4,61.13,61.17,34,1,34,22.66,22.66,22.66,22.66,1,1,1,37.99,37.99,37.99,37.99,1,1,1,,,,,,,
2022-09-08 15:21:00,46.62,46.62,46.62,46.62,1,1,1,61.17,61.4,61.17,61.4,3,1,3,22.46,22.46,22.46,22.46,3,1,3,37.99,37.99,37.99,37.99,1,1,1,,,,,,,
2022-09-08 15:31:00,46.62,46.62,46.62,46.62,1,1,1,61.16,61.16,61.16,61.16,1,1,1,22.46,22.66,22.46,22.66,2,1,2,37.99,37.99,37.99,37.99,1,1,1,,,,,,,
2022-09-09 10:05:00,46.62,46.62,46.0,46.0,2,1,2,61.11,61.11,61.11,61.11,3,1,3,22.71,22.71,22.4,22.4,6,1,6,37.99,37.99,37.9,37.9,2,1,2,,,,,,,
2022-09-09 10:19:00,46.0,46.0,46.0,46.0,1,1,1,61.1,61.1,61.1,61.1,2,1,2,22.4,22.4,22.01,22.01,9,1,9,40.0,40.0,39.98,39.98,2,1,2,,,,,,,
2022-09-09 10:25:00,46.0,46.0,45.5,45.5,2,1,50,61.09,61.1,61.09,61.1,3,1,3,22.9,23.0,22.9,23.0,2,1,2,39.97,39.98,39.97,39.98,2,1,2,,,,,,,
2022-09-09 12:57:00,46.62,46.62,46.62,46.62,2,1,2,61.1,61.11,61.09,61.11,23,1,23,23.12,23.12,23.12,23.12,1,1,1,39.99,39.99,39.99,39.99,2,1,2,,,,,,,
2022-09-09 13:43:00,46.62,46.81,46.62,46.81,5,1,944,61.15,61.17,61.14,61.17,16,1,16,23.0,23.0,23.0,23.0,1,1,1,37.89,37.89,37.89,37.89,1,1,1,,,,,,,
2022-09-09 13:58:00,46.95,47.0,46.95,47.0,5,1,56,61.15,61.19,61.15,61.18,11,1,11,22.21,22.21,22.21,22.21,2,1,2,38.0,38.0,36.51,36.51,5,1,5,,,,,,,
2022-09-09 14:16:00,46.81,46.81,46.55,46.55,2,1,100,61.1,61.1,61.1,61.1,1,1,1,22.9,22.99,22.9,22.99,2,1,2,36.75,38.0,36.75,38.0,2,1,2,,,,,,,
2022-09-09 14:33:00,47.0,47.0,47.0,47.0,2,1,26,61.11,61.12,61.11,61.12,3,1,3,22.99,22.99,22.99,22.99,1,1,1,36.75,36.75,36.0,36.0,10,1,10,,,,,,,
2022-09-09 14:39:00,47.2,47.2,47.2,47.2,1,1,1,61.1,61.23,61.1,61.16,5,1,5,22.99,23.03,22.99,23.03,2,1,2,36.0,36.0,35.02,35.02,6,1,6,,,,,,,
2022-09-09 14:47:00,47.2,47.2,47.2,47.2,1,1,100,61.16,61.16,61.13,61.13,2,1,2,22.49,22.49,22.49,22.49,5,1,5,35.02,35.02,35.02,35.02,1,1,1,,,,,,,
2022-09-09 15:24:00,47.5,47.5,47.5,47.5,1,1,2,61.25,61.28,61.25,61.28,2,1,2,23.0,23.0,23.0,23.0,1,1,1,35.03,35.03,35.03,35.03,1,1,1,,,,,,,
2022-09-09 15:36:00,46.8,46.8,46.8,46.8,1,1,10,61.28,61.28,61.28,61.28,1,1,1,22.5,22.5,22.5,22.5,1,1,1,36.5,36.5,36.5,36.5,1,1,1,,,,,,,
2022-09-09 16:21:00,46.76,46.76,46.76,46.76,1,1,1,61.28,61.28,61.28,61.28,1,1,1,23.0,23.0,23.0,23.0,1,1,1,36.4,36.4,36.4,36.4,1,1,1,,,,,,,
2022-09-09 16:28:00,46.81,46.81,46.81,46.81,1,1,6,61.28,61.28,61.28,61.28,1,1,1,23.0,23.0,23.0,23.0,2,1,2,36.5,38.0,36.5,38.0,2,1,2,,,,,,,
2022-09-12 10:17:00,47.98,48.0,47.98,48.0,3,1,20,61.28,61.28,61.28,61.28,1,1,1,22.98,22.98,22.98,22.98,1,1,1,36.1,36.1,36.1,36.1,8,1,8,,,,,,,
2022-09-12 10:28:00,46.01,46.01,46.01,46.01,1,1,2,61.25,61.25,61.22,61.22,4,1,4,22.89,23.0,22.89,23.0,4,1,4,37.25,37.5,37.25,37.5,2,1,2,,,,,,,
2022-09-12 10:32:00,46.06,46.06,46.05,46.05,2,1,500,61.25,61.25,61.25,61.25,3,1,3,23.13,24.7,23.13,24.7,10,1,10,37.98,37.98,37.98,37.98,1,1,1,,,,,,,
2022-09-12 10:35:00,46.06,48.0,46.0,48.0,6,1,1003,61.29,61.29,61.29,61.29,4,1,4,25.81,25.81,25.81,25.81,1,1,1,37.25,37.25,37.25,37.25,1,1,1,,,,,,,
2022-09-12 10:48:00,47.32,47.32,47.32,47.32,1,1,2,61.29,61.29,61.29,61.29,3,1,3,23.85,23.85,23.85,23.85,2,1,2,37.25,37.25,37.25,37.25,1,1,1,,,,,,,
2022-09-12 11:09:00,47.32,47.32,47.32,47.32,1,1,497,61.34,61.34,61.34,61.34,1,1,1,24.92,24.92,24.92,24.92,1,1,1,37.25,37.25,37.25,37.25,1,1,1,,,,,,,
2022-09-12 12:59:00,47.17,47.17,47.17,47.17,1,1,336,61.35,61.35,61.35,61.35,1,1,1,24.85,24.86,24.85,24.86,3,1,3,37.25,37.25,37.25,37.25,2,1,2,,,,,,,
2022-09-12 13:31:00,46.01,46.01,46.01,46.01,1,1,1,61.36,61.36,61.36,61.36,1,1,1,24.97,24.97,24.97,24.97,1,1,1,37.25,37.25,37.25,37.25,1,1,1,,,,,,,
2022-09-12 14:10:00,46.01,46.01,45.58,45.58,3,1,30,61.44,61.44,61.44,61.44,2,1,2,24.97,24.97,24.97,24.97,1,1,1,37.25,37.25,37.25,37.25,1,1,1,,,,,,,
2022-09-12 14:42:00,44.9,44.9,44.9,44.9,1,1,1,61.42,61.42,61.42,61.42,1,1,1,23.9,23.9,23.5,23.5,2,1,2,37.25,37.25,37.25,37.25,1,1,1,,,,,,,
2022-09-12 14:46:00,45.89,45.89,45.89,45.89,1,1,15,61.37,61.37,61.37,61.37,1,1,1,23.52,23.52,23.52,23.52,1,1,1,37.25,37.25,37.25,37.25,1,1,1,,,,,,,
2022-09-12 14:55:00,45.57,45.57,45.57,45.57,1,1,297,61.35,61.35,61.34,61.34,3,1,3,24.38,24.38,24.38,24.38,2,1,2,37.0,37.0,37.0,37.0,1,1,1,,,,,,,
2022-09-12 14:57:00,45.57,45.57,45.57,45.57,1,1,1,61.31,61.31,61.3,61.3,2,1,2,24.39,24.39,24.39,24.39,1,1,1,37.0,37.0,37.0,37.0,1,1,1,,,,,,,
2022-09-12 15:00:00,45.57,45.57,45.57,45.57,1,1,2,61.35,61.35,61.35,61.35,1,1,1,24.39,24.39,24.39,24.39,4,1,4,37.25,37.87,37.25,37.87,2,1,2,,,,,,,
2022-09-12 15:01:00,45.57,45.57,45.57,45.57,1,1,200,61.35,61.35,61.33,61.33,2,1,2,24.39,24.4,24.39,24.4,2,1,2,37.98,37.98,37.98,37.98,1,1,1,,,,,,,
2022-09-12 16:24:00,45.9,45.9,45.9,45.9,1,1,1,61.3,61.3,61.28,61.28,6,1,6,24.23,24.23,24.23,24.23,1,1,1,37.0,37.0,37.0,37.0,1,1,1,,,,,,,
2022-09-12 16:40:00,47.32,47.32,47.32,47.32,1,1,10,61.26,61.28,61.25,61.28,7,1,7,24.23,24.23,24.23,24.23,1,1,1,37.96,37.96,37.0,37.0,7,1,7,,,,,,,
2022-09-13 10:32:00,45.36,45.36,45.36,45.36,1,1,2,61.3,61.3,61.3,61.3,1,1,1,24.48,24.48,24.48,24.48,1,1,1,36.51,36.51,36.51,36.51,1,1,1,,,,,,,
2022-09-13 11:05:00,45.46,45.46,45.46,45.46,1,1,1,61.27,61.27,61.2,61.2,5,1,5,24.48,24.48,24.48,24.48,1,1,1,36.5,36.5,36.48,36.48,3,1,3,,,,,,,
2022-09-13 11:47:00,45.47,45.47,45.35,45.35,4,1,292,61.31,61.31,61.31,61.31,2,1,2,24.48,24.48,24.48,24.48,1,1,1,37.96,37.96,37.96,37.96,2,1,2,,,,,,,
2022-09-13 11:51:00,44.2,44.2,44.2,44.2,1,1,2,61.29,61.3,61.29,61.3,2,1,2,24.62,24.62,24.62,24.62,1,1,1,37.9,37.9,37.9,37.9,1,1,1,,,,,,,
2022-09-13 12:39:00,47.0,47.0,47.0,47.0,1,1,15,61.29,61.3,61.29,61.3,2,1,2,24.05,24.05,24.05,24.05,1,1,1,36.3,36.3,36.3,36.3,1,1,1,,,,,,,
2022-09-13 15:35:00,45.01,45.01,45.01,45.01,1,1,1,61.3,61.3,61.3,61.3,1,1,1,24.06,24.06,24.06,24.06,1,1,1,36.3,36.3,36.3,36.3,1,1,1,,,,,,,
2022-09-13 16:53:00,46.0,46.0,46.0,46.0,3,1,10,61.3,61.3,61.3,61.3,1,1,1,24.05,24.05,24.05,24.05,1,1,1,36.3,36.3,36.12,36.12,6,1,6,,,,,,,
2022-09-14 12:13:00,46.05,46.05,46.05,46.05,1,1,2,61.22,61.22,61.22,61.22,1,1,1,24.05,24.05,24.05,24.05,1,1,1,36.12,36.12,36.0,36.0,5,1,5,,,,,,,
2022-09-14 13:15:00,45.08,45.08,45.08,45.08,1,1,2,61.23,61.23,61.15,61.15,3,1,3,24.5,24.5,23.87,23.87,5,1,5,36.05,36.05,34.49,34.49,23,1,23,,,,,,,
2022-09-14 13:55:00,45.08,45.08,44.0,44.0,6,1,154,61.13,61.13,61.06,61.06,6,1,6,23.75,23.75,23.75,23.75,1,1,1,34.5,34.5,34.49,34.49,2,1,2,,,,,,,
2022-09-14 13:57:00,44.0,44.0,44.0,44.0,1,1,10,61.21,61.21,61.21,61.21,2,1,2,23.75,23.75,23.75,23.75,1,1,1,34.03,34.03,34.03,34.03,6,1,6,,,,,,,
2022-09-14 14:00:00,44.0,44.0,44.0,44.0,1,1,10,61.25,61.25,61.25,61.25,1,1,1,23.79,23.79,23.79,23.79,1,1,1,35.5,35.5,35.5,35.5,1,1,1,,,,,,,
2022-09-14 14:07:00,44.0,44.0,44.0,44.0,1,1,100,61.25,61.25,61.25,61.25,2,1,2,23.6,23.6,23.51,23.51,3,1,3,35.5,35.5,35.5,35.5,4,1,4,,,,,,,
2022-09-14 14:17:00,44.0,44.0,44.0,44.0,1,1,1,61.24,61.24,61.24,61.24,1,1,1,23.5,23.5,23.5,23.5,2,1,2,35.5,35.5,35.5,35.5,1,1,1,,,,,,,
2022-09-14 14:22:00,44.0,44.32,44.0,44.32,2,1,879,61.25,61.28,61.25,61.28,2,1,2,23.45,23.45,23.45,23.45,1,1,1,35.5,35.5,35.5,35.5,1,1,1,,,,,,,
2022-09-14 14:25:00,45.32,45.32,45.32,45.32,1,1,500,61.29,61.29,61.2,61.2,4,1,4,23.41,23.41,23.02,23.02,5,1,5,34.8,34.8,34.8,34.8,1,1,1,,,,,,,
2022-09-14 14:35:00,45.32,45.32,45.32,45.32,1,1,1,61.22,61.22,61.22,61.22,1,1,1,23.02,23.02,23.02,23.02,1,1,1,35.01,35.01,35.01,35.01,1,1,1,,,,,,,
2022-09-14 14:36:00,45.32,45.32,45.32,45.32,1,1,1,61.22,61.22,61.2,61.2,3,1,3,22.8,22.8,22.8,22.8,1,1,1,35.4,35.4,35.4,35.4,1,1,1,,,,,,,
2022-09-14 15:04:00,45.32,45.32,45.32,45.32,1,1,97,61.2,61.2,61.2,61.2,3,1,3,22.55,22.55,22.55,22.55,1,1,1,35.49,35.5,35.49,35.5,2,1,2,,,,,,,
2022-09-14 15:25:00,45.32,45.32,45.32,45.32,1,1,1,61.19,61.19,61.19,61.19,1,1,1,22.45,22.45,22.45,22.45,2,1,2,35.5,35.5,35.0,35.0,6,1,6,,,,,,,
2022-09-14 16:24:00,44.0,44.0,44.0,44.0,1,1,4,61.19,61.19,61.19,61.19,1,1,1,22.22,22.22,22.2,22.2,3,1,3,34.81,34.81,34.03,34.03,5,1,5,,,,,,,
2022-09-15 10:07:00,46.6,46.6,46.6,46.6,1,1,1,61.19,61.19,61.19,61.19,1,1,1,22.0,22.0,21.4,21.4,10,1,10,35.5,35.5,35.5,35.5,1,1,1,,,,,,,
2022-09-15 10:38:00,46.6,46.6,46.6,46.6,1,1,2,61.19,61.19,61.19,61.19,1,1,1,22.35,22.35,22.35,22.35,1,1,1,35.5,35.5,35.5,35.5,1,1,1,,,,,,,
2022-09-15 10:48:00,46.6,46.6,46.6,46.6,1,1,2,61.18,61.18,61.14,61.14,4,1,4,22.35,22.35,22.35,22.35,1,1,1,35.5,35.5,35.5,35.5,1,1,1,,,,,,,
2022-09-15 11:54:00,44.07,44.07,44.0,44.0,3,1,60,61.15,61.22,61.15,61.22,4,1,4,22.35,22.35,22.35,22.35,1,1,1,35.5,35.5,35.5,35.5,1,1,1,,,,,,,
2022-09-15 12:01:00,43.51,45.09,43.51,45.09,2,1,11,61.22,61.22,61.19,61.19,13,1,13,22.35,22.35,22.35,22.35,1,1,1,35.0,35.0,34.99,34.99,2,1,2,,,,,,,
2022-09-15 12:06:00,45.09,45.09,45.09,45.09,1,1,2,61.15,61.15,61.14,61.15,13,1,13,22.35,22.35,22.35,22.35,1,1,1,34.95,35.0,34.95,35.0,2,1,2,,,,,,,
2022-09-15 12:35:00,44.5,44.5,44.5,44.5,1,1,2,61.19,61.19,61.19,61.19,1,1,1,22.85,22.85,22.85,22.85,1,1,1,35.0,35.0,35.0,35.0,1,1,1,,,,,,,
2022-09-15 12:56:00,44.5,44.5,44.5,44.5,1,1,43,61.11,61.11,61.11,61.11,1,1,1,22.85,22.85,22.85,22.85,1,1,1,35.0,35.0,34.88,34.88,5,1,5,,,,,,,
2022-09-15 13:54:00,44.5,44.5,44.26,44.26,3,1,38,61.12,61.12,61.12,61.12,1,1,1,22.85,22.85,22.85,22.85,1,1,1,34.0,34.0,34.0,34.0,10,1,10,,,,,,,
2022-09-15 14:54:00,44.26,44.26,44.26,44.26,1,1,2,61.11,61.11,61.09,61.09,6,1,6,22.92,22.92,22.92,22.92,1,1,1,33.7,33.7,33.53,33.53,3,1,3,,,,,,,
2022-09-15 14:59:00,45.09,45.09,45.09,45.09,1,1,24,61.06,61.06,60.9,60.9,9,1,9,22.8,22.8,22.8,22.8,1,1,1,33.53,33.53,33.53,33.53,1,1,1,,,,,,,
2022-09-15 15:22:00,45.09,45.09,45.09,45.09,1,1,10,60.91,60.91,60.79,60.86,22,1,22,22.4,22.4,22.4,22.4,2,1,2,33.05,33.05,33.0,33.0,2,1,2,,,,,,,
2022-09-15 16:51:00,45.09,45.09,44.26,44.26,2,1,20,61.15,61.15,61.0,61.0,2,1,2,23.48,23.48,23.48,23.48,1,1,1,33.0,33.0,33.0,33.0,2,1,2,,,,,,,
2022-09-16 10:06:00,43.15,43.15,43.15,43.15,1,1,1,61.0,61.0,61.0,61.0,1,1,1,23.48,23.48,23.48,23.48,1,1,1,32.0,32.0,32.0,32.0,1,1,1,,,,,,,
2022-09-16 10:17:00,44.21,44.21,44.21,44.21,1,1,5,61.1,61.1,61.1,61.1,1,1,1,23.48,23.48,23.48,23.48,1,1,1,31.1,31.1,31.1,31.1,2,1,2,,,,,,,
2022-09-16 10:52:00,44.2,44.2,44.2,44.2,1,1,1,61.09,61.09,61.0,61.0,4,1,4,23.48,23.48,23.48,23.48,1,1,1,33.05,33.05,33.05,33.05,3,1,3,,,,,,,
2022-09-16 11:02:00,43.15,43.15,43.15,43.15,1,1,25,60.95,60.95,60.95,60.95,3,1,3,23.48,23.48,23.48,23.48,1,1,1,32.5,32.5,31.1,31.1,6,1,6,,,,,,,
2022-09-16 11:08:00,44.2,44.2,44.2,44.2,1,1,1,61.5,61.5,61.09,61.09,21,1,21,23.48,23.48,23.48,23.48,1,1,1,30.51,30.51,30.51,30.51,8,1,8,,,,,,,
2022-09-16 13:03:00,44.2,44.2,44.2,44.2,1,1,19,61.49,61.5,61.49,61.5,4,1,4,23.15,23.15,23.15,23.15,1,1,1,34.55,34.55,34.55,34.55,2,1,2,,,,,,,
