date;ticker;close;open;high;low
18/02/1981;LBMA_gold_index;505;;;
19/02/1981;LBMA_gold_index;503,25;;;
20/02/1981;LBMA_gold_index;511,5;;;
23/02/1981;LBMA_gold_index;501,5;;;
24/02/1981;LBMA_gold_index;503;;;
25/02/1981;LBMA_gold_index;500,5;;;
26/02/1981;LBMA_gold_index;492;;;
27/02/1981;LBMA_gold_index;489;;;
02/03/1981;LBMA_gold_index;465,5;;;
03/03/1981;LBMA_gold_index;471;;;
04/03/1981;LBMA_gold_index;465,5;;;
05/03/1981;LBMA_gold_index;461,5;;;
06/03/1981;LBMA_gold_index;467;;;
09/03/1981;LBMA_gold_index;474,25;;;
10/03/1981;LBMA_gold_index;487,25;;;
11/03/1981;LBMA_gold_index;476,25;;;
12/03/1981;LBMA_gold_index;478;;;
13/03/1981;LBMA_gold_index;492;;;
16/03/1981;LBMA_gold_index;499,75;;;
17/03/1981;LBMA_gold_index;493,25;;;
18/03/1981;LBMA_gold_index;506;;;
19/03/1981;LBMA_gold_index;510;;;
20/03/1981;LBMA_gold_index;516,75;;;
23/03/1981;LBMA_gold_index;526;;;
24/03/1981;LBMA_gold_index;536,25;;;
25/03/1981;LBMA_gold_index;528;;;
26/03/1981;LBMA_gold_index;539,5;;;
27/03/1981;LBMA_gold_index;538,75;;;
30/03/1981;LBMA_gold_index;526,5;;;
31/03/1981;LBMA_gold_index;513,75;;;
01/04/1981;LBMA_gold_index;514,25;;;
02/04/1981;LBMA_gold_index;519,5;;;
03/04/1981;LBMA_gold_index;523;;;
06/04/1981;LBMA_gold_index;533,75;;;
07/04/1981;LBMA_gold_index;514,25;;;
08/04/1981;LBMA_gold_index;508,5;;;
09/04/1981;LBMA_gold_index;503;;;
10/04/1981;LBMA_gold_index;493,5;;;
13/04/1981;LBMA_gold_index;473,75;;;
14/04/1981;LBMA_gold_index;483;;;
15/04/1981;LBMA_gold_index;476,25;;;
16/04/1981;LBMA_gold_index;482,5;;;
17/04/1981;LBMA_gold_index;482,5;;;
20/04/1981;LBMA_gold_index;482,5;;;
21/04/1981;LBMA_gold_index;481;;;
22/04/1981;LBMA_gold_index;501;;;
23/04/1981;LBMA_gold_index;488,5;;;
24/04/1981;LBMA_gold_index;494,5;;;
27/04/1981;LBMA_gold_index;483;;;
28/04/1981;LBMA_gold_index;482,75;;;
29/04/1981;LBMA_gold_index;477,25;;;
30/04/1981;LBMA_gold_index;482,75;;;
01/05/1981;LBMA_gold_index;487,5;;;
04/05/1981;LBMA_gold_index;487,5;;;
05/05/1981;LBMA_gold_index;476,25;;;
06/05/1981;LBMA_gold_index;482;;;
07/05/1981;LBMA_gold_index;477,75;;;
08/05/1981;LBMA_gold_index;485,75;;;
11/05/1981;LBMA_gold_index;493;;;
12/05/1981;LBMA_gold_index;484;;;
13/05/1981;LBMA_gold_index;484,25;;;
14/05/1981;LBMA_gold_index;476,5;;;
15/05/1981;LBMA_gold_index;485;;;
18/05/1981;LBMA_gold_index;481,75;;;
19/05/1981;LBMA_gold_index;481,5;;;
20/05/1981;LBMA_gold_index;479,75;;;
21/05/1981;LBMA_gold_index;475;;;
22/05/1981;LBMA_gold_index;472,75;;;
25/05/1981;LBMA_gold_index;472,75;;;
26/05/1981;LBMA_gold_index;466,5;;;
27/05/1981;LBMA_gold_index;466,75;;;
28/05/1981;LBMA_gold_index;479;;;
29/05/1981;LBMA_gold_index;479,25;;;
01/06/1981;LBMA_gold_index;483,25;;;
02/06/1981;LBMA_gold_index;474;;;
03/06/1981;LBMA_gold_index;475,5;;;
04/06/1981;LBMA_gold_index;462,5;;;
05/06/1981;LBMA_gold_index;460;;;
08/06/1981;LBMA_gold_index;473,5;;;
09/06/1981;LBMA_gold_index;460,5;;;
10/06/1981;LBMA_gold_index;465,25;;;
11/06/1981;LBMA_gold_index;464,25;;;
12/06/1981;LBMA_gold_index;472;;;
15/06/1981;LBMA_gold_index;471,75;;;
16/06/1981;LBMA_gold_index;461,5;;;
17/06/1981;LBMA_gold_index;461,75;;;
18/06/1981;LBMA_gold_index;459;;;
19/06/1981;LBMA_gold_index;458,25;;;
22/06/1981;LBMA_gold_index;462;;;
23/06/1981;LBMA_gold_index;466,5;;;
24/06/1981;LBMA_gold_index;462;;;
25/06/1981;LBMA_gold_index;446,5;;;
26/06/1981;LBMA_gold_index;442;;;
29/06/1981;LBMA_gold_index;428,75;;;
30/06/1981;LBMA_gold_index;426;;;
01/07/1981;LBMA_gold_index;422;;;
02/07/1981;LBMA_gold_index;414,5;;;
03/07/1981;LBMA_gold_index;414;;;
06/07/1981;LBMA_gold_index;403,75;;;
07/07/1981;LBMA_gold_index;405;;;
08/07/1981;LBMA_gold_index;397,75;;;
09/07/1981;LBMA_gold_index;406,25;;;
10/07/1981;LBMA_gold_index;416,5;;;
13/07/1981;LBMA_gold_index;413;;;
14/07/1981;LBMA_gold_index;402,25;;;
15/07/1981;LBMA_gold_index;412,25;;;
16/07/1981;LBMA_gold_index;418,25;;;
17/07/1981;LBMA_gold_index;415;;;
20/07/1981;LBMA_gold_index;412,5;;;
21/07/1981;LBMA_gold_index;406;;;
22/07/1981;LBMA_gold_index;411,5;;;
23/07/1981;LBMA_gold_index;407,75;;;
24/07/1981;LBMA_gold_index;407,5;;;
27/07/1981;LBMA_gold_index;408,75;;;
28/07/1981;LBMA_gold_index;401,5;;;
29/07/1981;LBMA_gold_index;401,5;;;
30/07/1981;LBMA_gold_index;402,25;;;
31/07/1981;LBMA_gold_index;406;;;
03/08/1981;LBMA_gold_index;392,5;;;
04/08/1981;LBMA_gold_index;391,25;;;
05/08/1981;LBMA_gold_index;392,4;;;
06/08/1981;LBMA_gold_index;393,25;;;
07/08/1981;LBMA_gold_index;397,25;;;
10/08/1981;LBMA_gold_index;393,75;;;
11/08/1981;LBMA_gold_index;401;;;
12/08/1981;LBMA_gold_index;417,5;;;
13/08/1981;LBMA_gold_index;407,25;;;
14/08/1981;LBMA_gold_index;413;;;
17/08/1981;LBMA_gold_index;411,5;;;
18/08/1981;LBMA_gold_index;420;;;
19/08/1981;LBMA_gold_index;431,5;;;
20/08/1981;LBMA_gold_index;429;;;
21/08/1981;LBMA_gold_index;429,5;;;
24/08/1981;LBMA_gold_index;422;;;
25/08/1981;LBMA_gold_index;409,75;;;
26/08/1981;LBMA_gold_index;414;;;
27/08/1981;LBMA_gold_index;411,75;;;
28/08/1981;LBMA_gold_index;425;;;
31/08/1981;LBMA_gold_index;425;;;
01/09/1981;LBMA_gold_index;421,5;;;
02/09/1981;LBMA_gold_index;430;;;
03/09/1981;LBMA_gold_index;436,5;;;
04/09/1981;LBMA_gold_index;439,5;;;
07/09/1981;LBMA_gold_index;436,5;;;
08/09/1981;LBMA_gold_index;439;;;
09/09/1981;LBMA_gold_index;436,75;;;
10/09/1981;LBMA_gold_index;451,5;;;
11/09/1981;LBMA_gold_index;448,25;;;
14/09/1981;LBMA_gold_index;451,25;;;
15/09/1981;LBMA_gold_index;456;;;
16/09/1981;LBMA_gold_index;449;;;
17/09/1981;LBMA_gold_index;459;;;
18/09/1981;LBMA_gold_index;447;;;
21/09/1981;LBMA_gold_index;463,5;;;
22/09/1981;LBMA_gold_index;462;;;
23/09/1981;LBMA_gold_index;456,5;;;
24/09/1981;LBMA_gold_index;446,25;;;
25/09/1981;LBMA_gold_index;450,5;;;
28/09/1981;LBMA_gold_index;421,5;;;
29/09/1981;LBMA_gold_index;431,75;;;
30/09/1981;LBMA_gold_index;428,75;;;
01/10/1981;LBMA_gold_index;436,75;;;
02/10/1981;LBMA_gold_index;435;;;
05/10/1981;LBMA_gold_index;441,25;;;
06/10/1981;LBMA_gold_index;443;;;
07/10/1981;LBMA_gold_index;445,5;;;
08/10/1981;LBMA_gold_index;443,25;;;
09/10/1981;LBMA_gold_index;453,5;;;
12/10/1981;LBMA_gold_index;449,5;;;
13/10/1981;LBMA_gold_index;443,25;;;
14/10/1981;LBMA_gold_index;444,25;;;
15/10/1981;LBMA_gold_index;446,65;;;
16/10/1981;LBMA_gold_index;443,75;;;
19/10/1981;LBMA_gold_index;436,7;;;
20/10/1981;LBMA_gold_index;437,3;;;
21/10/1981;LBMA_gold_index;429;;;
22/10/1981;LBMA_gold_index;433,75;;;
23/10/1981;LBMA_gold_index;432,5;;;
26/10/1981;LBMA_gold_index;426;;;
27/10/1981;LBMA_gold_index;427,4;;;
28/10/1981;LBMA_gold_index;430,8;;;
29/10/1981;LBMA_gold_index;424,5;;;
30/10/1981;LBMA_gold_index;427;;;
02/11/1981;LBMA_gold_index;430;;;
03/11/1981;LBMA_gold_index;428,25;;;
04/11/1981;LBMA_gold_index;431,25;;;
05/11/1981;LBMA_gold_index;428,5;;;
06/11/1981;LBMA_gold_index;428,25;;;
09/11/1981;LBMA_gold_index;429,75;;;
10/11/1981;LBMA_gold_index;418,5;;;
11/11/1981;LBMA_gold_index;412;;;
12/11/1981;LBMA_gold_index;411,5;;;
13/11/1981;LBMA_gold_index;412,5;;;
16/11/1981;LBMA_gold_index;404,25;;;
17/11/1981;LBMA_gold_index;398,75;;;
18/11/1981;LBMA_gold_index;403,75;;;
19/11/1981;LBMA_gold_index;401;;;
20/11/1981;LBMA_gold_index;401,5;;;
23/11/1981;LBMA_gold_index;396,75;;;
24/11/1981;LBMA_gold_index;399,25;;;
25/11/1981;LBMA_gold_index;409,5;;;
26/11/1981;LBMA_gold_index;409,5;;;
27/11/1981;LBMA_gold_index;411,5;;;
30/11/1981;LBMA_gold_index;414,5;;;
01/12/1981;LBMA_gold_index;402,5;;;
02/12/1981;LBMA_gold_index;406,75;;;
03/12/1981;LBMA_gold_index;416,5;;;
04/12/1981;LBMA_gold_index;426;;;
07/12/1981;LBMA_gold_index;416,75;;;
08/12/1981;LBMA_gold_index;415,25;;;
09/12/1981;LBMA_gold_index;410,25;;;
10/12/1981;LBMA_gold_index;405,5;;;
11/12/1981;LBMA_gold_index;409,75;;;
14/12/1981;LBMA_gold_index;417,5;;;
15/12/1981;LBMA_gold_index;413,25;;;
16/12/1981;LBMA_gold_index;416,75;;;
17/12/1981;LBMA_gold_index;416,25;;;
18/12/1981;LBMA_gold_index;415,75;;;
21/12/1981;LBMA_gold_index;410,5;;;
22/12/1981;LBMA_gold_index;399,6;;;
23/12/1981;LBMA_gold_index;400,4;;;
24/12/1981;LBMA_gold_index;400,4;;;
25/12/1981;LBMA_gold_index;400,4;;;
28/12/1981;LBMA_gold_index;400,4;;;
29/12/1981;LBMA_gold_index;395;;;
30/12/1981;LBMA_gold_index;397,5;;;
31/12/1981;LBMA_gold_index;397,5;;;
01/01/1982;LBMA_gold_index;397,5;;;
04/01/1982;LBMA_gold_index;395;;;
05/01/1982;LBMA_gold_index;403,5;;;
06/01/1982;LBMA_gold_index;401,5;;;
07/01/1982;LBMA_gold_index;396,5;;;
08/01/1982;LBMA_gold_index;400,25;;;
11/01/1982;LBMA_gold_index;388,25;;;
12/01/1982;LBMA_gold_index;389;;;
13/01/1982;LBMA_gold_index;380;;;
14/01/1982;LBMA_gold_index;374,75;;;
15/01/1982;LBMA_gold_index;379,25;;;
18/01/1982;LBMA_gold_index;373,75;;;
19/01/1982;LBMA_gold_index;379,25;;;
20/01/1982;LBMA_gold_index;371,5;;;
21/01/1982;LBMA_gold_index;376;;;
22/01/1982;LBMA_gold_index;377,25;;;
25/01/1982;LBMA_gold_index;372;;;
26/01/1982;LBMA_gold_index;376,5;;;
27/01/1982;LBMA_gold_index;381,75;;;
28/01/1982;LBMA_gold_index;383,5;;;
29/01/1982;LBMA_gold_index;387;;;
01/02/1982;LBMA_gold_index;379,5;;;
02/02/1982;LBMA_gold_index;379,15;;;
03/02/1982;LBMA_gold_index;378;;;
04/02/1982;LBMA_gold_index;383,75;;;
05/02/1982;LBMA_gold_index;384,25;;;
08/02/1982;LBMA_gold_index;379,75;;;
09/02/1982;LBMA_gold_index;378,5;;;
10/02/1982;LBMA_gold_index;382,15;;;
11/02/1982;LBMA_gold_index;380;;;
12/02/1982;LBMA_gold_index;377,5;;;
15/02/1982;LBMA_gold_index;375,25;;;
16/02/1982;LBMA_gold_index;375,25;;;
17/02/1982;LBMA_gold_index;374;;;
18/02/1982;LBMA_gold_index;369,25;;;
19/02/1982;LBMA_gold_index;369,25;;;
22/02/1982;LBMA_gold_index;364,25;;;
23/02/1982;LBMA_gold_index;361;;;
24/02/1982;LBMA_gold_index;362,75;;;
25/02/1982;LBMA_gold_index;366,45;;;
26/02/1982;LBMA_gold_index;362,6;;;
01/03/1982;LBMA_gold_index;361,25;;;
02/03/1982;LBMA_gold_index;361,25;;;
03/03/1982;LBMA_gold_index;353,75;;;
04/03/1982;LBMA_gold_index;346,5;;;
05/03/1982;LBMA_gold_index;342,4;;;
08/03/1982;LBMA_gold_index;330,5;;;
09/03/1982;LBMA_gold_index;329,25;;;
10/03/1982;LBMA_gold_index;333;;;
11/03/1982;LBMA_gold_index;331,75;;;
12/03/1982;LBMA_gold_index;323,25;;;
15/03/1982;LBMA_gold_index;312;;;
16/03/1982;LBMA_gold_index;324,5;;;
17/03/1982;LBMA_gold_index;316;;;
18/03/1982;LBMA_gold_index;320;;;
19/03/1982;LBMA_gold_index;315,75;;;
22/03/1982;LBMA_gold_index;320,8;;;
23/03/1982;LBMA_gold_index;329,25;;;
24/03/1982;LBMA_gold_index;331,75;;;
25/03/1982;LBMA_gold_index;327,75;;;
26/03/1982;LBMA_gold_index;322,25;;;
29/03/1982;LBMA_gold_index;318,5;;;
30/03/1982;LBMA_gold_index;324,25;;;
31/03/1982;LBMA_gold_index;320;;;
01/04/1982;LBMA_gold_index;327;;;
02/04/1982;LBMA_gold_index;327,75;;;
05/04/1982;LBMA_gold_index;337,5;;;
06/04/1982;LBMA_gold_index;345,5;;;
07/04/1982;LBMA_gold_index;354;;;
08/04/1982;LBMA_gold_index;351,5;;;
09/04/1982;LBMA_gold_index;351,5;;;
12/04/1982;LBMA_gold_index;351,5;;;
13/04/1982;LBMA_gold_index;353,5;;;
14/04/1982;LBMA_gold_index;366,75;;;
15/04/1982;LBMA_gold_index;363,25;;;
16/04/1982;LBMA_gold_index;362,75;;;
19/04/1982;LBMA_gold_index;357;;;
20/04/1982;LBMA_gold_index;343;;;
21/04/1982;LBMA_gold_index;346,75;;;
22/04/1982;LBMA_gold_index;345;;;
23/04/1982;LBMA_gold_index;352,25;;;
26/04/1982;LBMA_gold_index;357;;;
27/04/1982;LBMA_gold_index;351,75;;;
28/04/1982;LBMA_gold_index;354,5;;;
29/04/1982;LBMA_gold_index;348,75;;;
30/04/1982;LBMA_gold_index;361,25;;;
03/05/1982;LBMA_gold_index;361,25;;;
04/05/1982;LBMA_gold_index;341,75;;;
05/05/1982;LBMA_gold_index;338,4;;;
06/05/1982;LBMA_gold_index;334,5;;;
07/05/1982;LBMA_gold_index;334,75;;;
10/05/1982;LBMA_gold_index;329;;;
11/05/1982;LBMA_gold_index;332,25;;;
12/05/1982;LBMA_gold_index;331,5;;;
13/05/1982;LBMA_gold_index;331;;;
14/05/1982;LBMA_gold_index;333,25;;;
17/05/1982;LBMA_gold_index;338,5;;;
18/05/1982;LBMA_gold_index;338;;;
19/05/1982;LBMA_gold_index;342;;;
20/05/1982;LBMA_gold_index;342,5;;;
21/05/1982;LBMA_gold_index;338,5;;;
24/05/1982;LBMA_gold_index;329;;;
25/05/1982;LBMA_gold_index;327,9;;;
26/05/1982;LBMA_gold_index;330,25;;;
27/05/1982;LBMA_gold_index;324,25;;;
28/05/1982;LBMA_gold_index;325,25;;;
31/05/1982;LBMA_gold_index;325,25;;;
01/06/1982;LBMA_gold_index;318,75;;;
02/06/1982;LBMA_gold_index;318,5;;;
03/06/1982;LBMA_gold_index;320,35;;;
04/06/1982;LBMA_gold_index;318,75;;;
07/06/1982;LBMA_gold_index;325,25;;;
08/06/1982;LBMA_gold_index;328,75;;;
09/06/1982;LBMA_gold_index;326;;;
10/06/1982;LBMA_gold_index;326,75;;;
11/06/1982;LBMA_gold_index;325,25;;;
14/06/1982;LBMA_gold_index;320,75;;;
15/06/1982;LBMA_gold_index;315;;;
16/06/1982;LBMA_gold_index;317;;;
17/06/1982;LBMA_gold_index;309;;;
18/06/1982;LBMA_gold_index;308,75;;;
21/06/1982;LBMA_gold_index;296,75;;;
22/06/1982;LBMA_gold_index;304;;;
23/06/1982;LBMA_gold_index;304;;;
24/06/1982;LBMA_gold_index;310,25;;;
25/06/1982;LBMA_gold_index;305,5;;;
28/06/1982;LBMA_gold_index;307,5;;;
29/06/1982;LBMA_gold_index;309;;;
30/06/1982;LBMA_gold_index;317,5;;;
01/07/1982;LBMA_gold_index;310,25;;;
02/07/1982;LBMA_gold_index;312,75;;;
05/07/1982;LBMA_gold_index;315,25;;;
06/07/1982;LBMA_gold_index;311;;;
07/07/1982;LBMA_gold_index;306,75;;;
08/07/1982;LBMA_gold_index;313,5;;;
09/07/1982;LBMA_gold_index;328,5;;;
12/07/1982;LBMA_gold_index;343;;;
13/07/1982;LBMA_gold_index;352,5;;;
14/07/1982;LBMA_gold_index;352,75;;;
15/07/1982;LBMA_gold_index;350,25;;;
16/07/1982;LBMA_gold_index;347;;;
19/07/1982;LBMA_gold_index;347,5;;;
20/07/1982;LBMA_gold_index;347,75;;;
21/07/1982;LBMA_gold_index;366,5;;;
22/07/1982;LBMA_gold_index;353;;;
23/07/1982;LBMA_gold_index;363,25;;;
26/07/1982;LBMA_gold_index;352,25;;;
27/07/1982;LBMA_gold_index;351,25;;;
28/07/1982;LBMA_gold_index;347;;;
29/07/1982;LBMA_gold_index;342,5;;;
30/07/1982;LBMA_gold_index;342,9;;;
02/08/1982;LBMA_gold_index;351,35;;;
03/08/1982;LBMA_gold_index;349,25;;;
04/08/1982;LBMA_gold_index;346,25;;;
05/08/1982;LBMA_gold_index;346,5;;;
06/08/1982;LBMA_gold_index;344,75;;;
09/08/1982;LBMA_gold_index;336;;;
10/08/1982;LBMA_gold_index;338,25;;;
11/08/1982;LBMA_gold_index;333,5;;;
12/08/1982;LBMA_gold_index;334,75;;;
13/08/1982;LBMA_gold_index;338;;;
16/08/1982;LBMA_gold_index;341,75;;;
17/08/1982;LBMA_gold_index;337,75;;;
18/08/1982;LBMA_gold_index;357,75;;;
19/08/1982;LBMA_gold_index;356,65;;;
20/08/1982;LBMA_gold_index;386,5;;;
23/08/1982;LBMA_gold_index;394,5;;;
24/08/1982;LBMA_gold_index;407,75;;;
25/08/1982;LBMA_gold_index;401;;;
26/08/1982;LBMA_gold_index;417;;;
27/08/1982;LBMA_gold_index;418;;;
30/08/1982;LBMA_gold_index;418;;;
31/08/1982;LBMA_gold_index;411,5;;;
01/09/1982;LBMA_gold_index;405,25;;;
02/09/1982;LBMA_gold_index;409,75;;;
03/09/1982;LBMA_gold_index;455;;;
06/09/1982;LBMA_gold_index;474;;;
07/09/1982;LBMA_gold_index;481;;;
08/09/1982;LBMA_gold_index;458;;;
09/09/1982;LBMA_gold_index;466;;;
10/09/1982;LBMA_gold_index;453;;;
13/09/1982;LBMA_gold_index;439;;;
14/09/1982;LBMA_gold_index;454,25;;;
15/09/1982;LBMA_gold_index;443,25;;;
16/09/1982;LBMA_gold_index;448,5;;;
17/09/1982;LBMA_gold_index;441,5;;;
20/09/1982;LBMA_gold_index;424,25;;;
21/09/1982;LBMA_gold_index;426,5;;;
22/09/1982;LBMA_gold_index;443,75;;;
23/09/1982;LBMA_gold_index;435,85;;;
24/09/1982;LBMA_gold_index;431;;;
27/09/1982;LBMA_gold_index;413,75;;;
28/09/1982;LBMA_gold_index;410,5;;;
29/09/1982;LBMA_gold_index;409,75;;;
30/09/1982;LBMA_gold_index;397;;;
01/10/1982;LBMA_gold_index;402;;;
04/10/1982;LBMA_gold_index;387,5;;;
05/10/1982;LBMA_gold_index;390,25;;;
06/10/1982;LBMA_gold_index;404;;;
07/10/1982;LBMA_gold_index;418,5;;;
08/10/1982;LBMA_gold_index;433;;;
11/10/1982;LBMA_gold_index;430;;;
12/10/1982;LBMA_gold_index;441,25;;;
13/10/1982;LBMA_gold_index;428,75;;;
14/10/1982;LBMA_gold_index;448;;;
15/10/1982;LBMA_gold_index;432,5;;;
18/10/1982;LBMA_gold_index;428,25;;;
19/10/1982;LBMA_gold_index;441,5;;;
20/10/1982;LBMA_gold_index;422;;;
21/10/1982;LBMA_gold_index;432,5;;;
22/10/1982;LBMA_gold_index;428;;;
25/10/1982;LBMA_gold_index;418,6;;;
26/10/1982;LBMA_gold_index;419,25;;;
27/10/1982;LBMA_gold_index;417,75;;;
28/10/1982;LBMA_gold_index;418,25;;;
29/10/1982;LBMA_gold_index;423,25;;;
01/11/1982;LBMA_gold_index;427,25;;;
02/11/1982;LBMA_gold_index;431;;;
03/11/1982;LBMA_gold_index;427,5;;;
04/11/1982;LBMA_gold_index;424,75;;;
05/11/1982;LBMA_gold_index;417,5;;;
08/11/1982;LBMA_gold_index;407,25;;;
09/11/1982;LBMA_gold_index;409,25;;;
10/11/1982;LBMA_gold_index;411;;;
11/11/1982;LBMA_gold_index;401,25;;;
12/11/1982;LBMA_gold_index;398;;;
15/11/1982;LBMA_gold_index;403,25;;;
16/11/1982;LBMA_gold_index;407,5;;;
17/11/1982;LBMA_gold_index;412,5;;;
18/11/1982;LBMA_gold_index;408,5;;;
19/11/1982;LBMA_gold_index;417,6;;;
22/11/1982;LBMA_gold_index;410,5;;;
23/11/1982;LBMA_gold_index;406;;;
24/11/1982;LBMA_gold_index;409,25;;;
25/11/1982;LBMA_gold_index;410,5;;;
26/11/1982;LBMA_gold_index;417,75;;;
29/11/1982;LBMA_gold_index;434;;;
30/11/1982;LBMA_gold_index;436;;;
01/12/1982;LBMA_gold_index;440,25;;;
02/12/1982;LBMA_gold_index;446,25;;;
03/12/1982;LBMA_gold_index;441,25;;;
06/12/1982;LBMA_gold_index;445,25;;;
07/12/1982;LBMA_gold_index;454,5;;;
08/12/1982;LBMA_gold_index;445;;;
09/12/1982;LBMA_gold_index;437,5;;;
10/12/1982;LBMA_gold_index;435,75;;;
13/12/1982;LBMA_gold_index;438,75;;;
14/12/1982;LBMA_gold_index;449,4;;;
15/12/1982;LBMA_gold_index;437,5;;;
16/12/1982;LBMA_gold_index;440,25;;;
17/12/1982;LBMA_gold_index;437;;;
20/12/1982;LBMA_gold_index;440,25;;;
21/12/1982;LBMA_gold_index;442,25;;;
22/12/1982;LBMA_gold_index;447,25;;;
23/12/1982;LBMA_gold_index;445,75;;;
24/12/1982;LBMA_gold_index;445,75;;;
27/12/1982;LBMA_gold_index;445,75;;;
28/12/1982;LBMA_gold_index;445,75;;;
29/12/1982;LBMA_gold_index;460,5;;;
30/12/1982;LBMA_gold_index;456,9;;;
31/12/1982;LBMA_gold_index;456,9;;;
03/01/1983;LBMA_gold_index;456,9;;;
04/01/1983;LBMA_gold_index;449,5;;;
05/01/1983;LBMA_gold_index;454;;;
06/01/1983;LBMA_gold_index;454,5;;;
07/01/1983;LBMA_gold_index;465;;;
10/01/1983;LBMA_gold_index;474;;;
11/01/1983;LBMA_gold_index;484,5;;;
12/01/1983;LBMA_gold_index;480,5;;;
13/01/1983;LBMA_gold_index;488,25;;;
14/01/1983;LBMA_gold_index;483,25;;;
17/01/1983;LBMA_gold_index;498,5;;;
18/01/1983;LBMA_gold_index;485;;;
19/01/1983;LBMA_gold_index;495,5;;;
20/01/1983;LBMA_gold_index;487,25;;;
21/01/1983;LBMA_gold_index;485;;;
24/01/1983;LBMA_gold_index;476;;;
25/01/1983;LBMA_gold_index;488,75;;;
26/01/1983;LBMA_gold_index;486,5;;;
27/01/1983;LBMA_gold_index;496,5;;;
28/01/1983;LBMA_gold_index;493,75;;;
31/01/1983;LBMA_gold_index;499,5;;;
01/02/1983;LBMA_gold_index;508,5;;;
02/02/1983;LBMA_gold_index;498,25;;;
03/02/1983;LBMA_gold_index;503,5;;;
04/02/1983;LBMA_gold_index;498,5;;;
07/02/1983;LBMA_gold_index;490,25;;;
08/02/1983;LBMA_gold_index;497,25;;;
09/02/1983;LBMA_gold_index;492,25;;;
10/02/1983;LBMA_gold_index;496;;;
11/02/1983;LBMA_gold_index;504,5;;;
14/02/1983;LBMA_gold_index;500,5;;;
15/02/1983;LBMA_gold_index;509,25;;;
16/02/1983;LBMA_gold_index;508,5;;;
17/02/1983;LBMA_gold_index;504,75;;;
18/02/1983;LBMA_gold_index;503,5;;;
21/02/1983;LBMA_gold_index;504,5;;;
22/02/1983;LBMA_gold_index;485,5;;;
23/02/1983;LBMA_gold_index;470,25;;;
24/02/1983;LBMA_gold_index;475;;;
25/02/1983;LBMA_gold_index;464,75;;;
28/02/1983;LBMA_gold_index;408,5;;;
01/03/1983;LBMA_gold_index;414;;;
02/03/1983;LBMA_gold_index;430;;;
03/03/1983;LBMA_gold_index;429,5;;;
04/03/1983;LBMA_gold_index;412,5;;;
07/03/1983;LBMA_gold_index;420,75;;;
08/03/1983;LBMA_gold_index;417,5;;;
09/03/1983;LBMA_gold_index;426;;;
10/03/1983;LBMA_gold_index;434,75;;;
11/03/1983;LBMA_gold_index;420,5;;;
14/03/1983;LBMA_gold_index;428,5;;;
15/03/1983;LBMA_gold_index;434,5;;;
16/03/1983;LBMA_gold_index;419;;;
17/03/1983;LBMA_gold_index;416,5;;;
18/03/1983;LBMA_gold_index;421,75;;;
21/03/1983;LBMA_gold_index;414,5;;;
22/03/1983;LBMA_gold_index;421,25;;;
23/03/1983;LBMA_gold_index;410;;;
24/03/1983;LBMA_gold_index;415,5;;;
25/03/1983;LBMA_gold_index;411,75;;;
28/03/1983;LBMA_gold_index;408,75;;;
29/03/1983;LBMA_gold_index;412,75;;;
30/03/1983;LBMA_gold_index;418;;;
31/03/1983;LBMA_gold_index;414,75;;;
01/04/1983;LBMA_gold_index;414,75;;;
04/04/1983;LBMA_gold_index;414,75;;;
05/04/1983;LBMA_gold_index;426,75;;;
06/04/1983;LBMA_gold_index;428,5;;;
07/04/1983;LBMA_gold_index;425,75;;;
08/04/1983;LBMA_gold_index;421,25;;;
11/04/1983;LBMA_gold_index;426,75;;;
12/04/1983;LBMA_gold_index;432,75;;;
13/04/1983;LBMA_gold_index;429,25;;;
14/04/1983;LBMA_gold_index;435,5;;;
15/04/1983;LBMA_gold_index;436,5;;;
18/04/1983;LBMA_gold_index;443;;;
19/04/1983;LBMA_gold_index;439,5;;;
20/04/1983;LBMA_gold_index;433,75;;;
21/04/1983;LBMA_gold_index;439,5;;;
22/04/1983;LBMA_gold_index;437;;;
25/04/1983;LBMA_gold_index;441,5;;;
26/04/1983;LBMA_gold_index;435,5;;;
27/04/1983;LBMA_gold_index;434,25;;;
28/04/1983;LBMA_gold_index;428,5;;;
29/04/1983;LBMA_gold_index;429,25;;;
02/05/1983;LBMA_gold_index;429,25;;;
03/05/1983;LBMA_gold_index;433,5;;;
04/05/1983;LBMA_gold_index;432,75;;;
05/05/1983;LBMA_gold_index;433,75;;;
06/05/1983;LBMA_gold_index;431,25;;;
09/05/1983;LBMA_gold_index;434;;;
10/05/1983;LBMA_gold_index;443,75;;;
11/05/1983;LBMA_gold_index;443;;;
12/05/1983;LBMA_gold_index;439,75;;;
13/05/1983;LBMA_gold_index;441,25;;;
16/05/1983;LBMA_gold_index;436,25;;;
17/05/1983;LBMA_gold_index;440,75;;;
18/05/1983;LBMA_gold_index;442,75;;;
19/05/1983;LBMA_gold_index;442,6;;;
20/05/1983;LBMA_gold_index;438,75;;;
23/05/1983;LBMA_gold_index;432,75;;;
24/05/1983;LBMA_gold_index;436,8;;;
25/05/1983;LBMA_gold_index;441,75;;;
26/05/1983;LBMA_gold_index;440;;;
27/05/1983;LBMA_gold_index;437,25;;;
30/05/1983;LBMA_gold_index;437,25;;;
31/05/1983;LBMA_gold_index;437,5;;;
