,date,ticker,maturity,opening_contracts,closing_contracts,trading_number,trading_contracts,volume,oscilation,open,low,high,mean,close,adjustment,points_delta,last_buy,last_sell
11756,2021-03-04,WIN,G23,0,0,0,0,0,0,0,0,0,0,123.402,"0,0",489,0,0
11757,2021-03-04,WIN,J23,0,0,0,0,0,0,0,0,0,0,124.684,"0,0",386,0,0
11760,2021-03-05,WIN,J21,700.708,678.549,5.952.296,19.939.752,456.034.439.902,113.665,112.415,115.635,114.353,115.465,115.277,"2,4",2.626,115.460,115.465
11761,2021-03-05,WIN,M21,229,228,71,97,2.228.998,113.850,113.000,116.000,114.896,115.800,115.673,"2,4",2.635,115.515,116.035
11762,2021-03-05,WIN,Q21,0,0,0,0,0,0,0,0,0,0,116.257,"0,0",2.644,0,0
11763,2021-03-05,WIN,V21,0,0,0,0,0,0,0,0,0,0,116.840,"0,0",2.643,0,0
11764,2021-03-05,WIN,Z21,0,0,0,0,0,0,0,0,0,0,117.631,"0,0",2.638,0,0
11765,2021-03-05,WIN,G22,0,0,0,0,0,0,0,0,0,0,118.633,"0,0",2.623,0,0
11766,2021-03-05,WIN,J22,0,0,0,0,0,0,0,0,0,0,119.539,"0,0",2.610,0,0
11767,2021-03-05,WIN,M22,0,0,0,0,0,0,0,0,0,0,120.684,"0,0",2.598,0,0
11768,2021-03-05,WIN,Q22,0,0,0,0,0,0,0,0,0,0,121.968,"0,0",2.597,0,0
11769,2021-03-05,WIN,V22,0,0,0,0,0,0,0,0,0,0,123.144,"0,0",2.583,0,0
11770,2021-03-05,WIN,Z22,0,0,0,0,0,0,0,0,0,0,124.411,"0,0",2.505,0,0
11771,2021-03-05,WIN,G23,0,0,0,0,0,0,0,0,0,0,125.863,"0,0",2.461,0,0
11772,2021-03-05,WIN,J23,0,0,0,0,0,0,0,0,0,0,127.123,"0,0",2.439,0,0
11775,2021-03-08,WIN,J21,678.549,739.147,7.688.200,25.700.481,581.781.508.647,114.150,108.975,114.695,113.184,109.000,110.663,"5,4",4.614,109.000,109.005
11776,2021-03-08,WIN,M21,228,295,167,276,6.237.992,114.305,109.935,115.000,113.007,109.935,111.062,"4,9",4.611,0,109.935
11777,2021-03-08,WIN,Q21,0,0,0,0,0,0,0,0,0,0,111.654,"0,0",4.603,0,0
11778,2021-03-08,WIN,V21,0,0,0,0,0,0,0,0,0,0,112.243,"0,0",4.597,0,0
11779,2021-03-08,WIN,Z21,0,0,0,0,0,0,0,0,0,0,113.029,"0,0",4.602,0,0
11780,2021-03-08,WIN,G22,0,0,0,0,0,0,0,0,0,0,114.053,"0,0",4.580,0,0
11781,2021-03-08,WIN,J22,0,0,0,0,0,0,0,0,0,0,114.987,"0,0",4.552,0,0
11782,2021-03-08,WIN,M22,0,0,0,0,0,0,0,0,0,0,116.160,"0,0",4.524,0,0
11783,2021-03-08,WIN,Q22,0,0,0,0,0,0,0,0,0,0,117.468,"0,0",4.500,0,0
11784,2021-03-08,WIN,V22,0,0,0,0,0,0,0,0,0,0,118.673,"0,0",4.471,0,0
11785,2021-03-08,WIN,Z22,0,0,0,0,0,0,0,0,0,0,119.996,"0,0",4.415,0,0
11786,2021-03-08,WIN,G23,0,0,0,0,0,0,0,0,0,0,121.506,"0,0",4.357,0,0
11787,2021-03-08,WIN,J23,0,0,0,0,0,0,0,0,0,0,122.805,"0,0",4.318,0,0
11790,2021-03-09,WIN,J21,739.147,700.797,6.822.508,21.793.588,484.479.795.599,110.500,109.405,112.915,111.151,111.150,111.268,"0,4",605,111.150,111.170
11791,2021-03-09,WIN,M21,295,261,72,136,3.037.499,110.950,109.900,113.100,111.672,111.660,111.675,"0,5",613,111.405,112.950
11792,2021-03-09,WIN,Q21,0,0,0,0,0,0,0,0,0,0,112.275,"0,0",621,110.625,0
11793,2021-03-09,WIN,V21,0,0,0,0,0,0,0,0,0,0,112.882,"0,0",639,0,0
11794,2021-03-09,WIN,Z21,0,0,0,0,0,0,0,0,0,0,113.687,"0,0",658,0,0
11795,2021-03-09,WIN,G22,0,0,0,0,0,0,0,0,0,0,114.729,"0,0",676,0,0
11796,2021-03-09,WIN,J22,0,0,0,0,0,0,0,0,0,0,115.675,"0,0",688,0,0
11797,2021-03-09,WIN,M22,0,0,0,0,0,0,0,0,0,0,116.854,"0,0",694,0,0
11798,2021-03-09,WIN,Q22,0,0,0,0,0,0,0,0,0,0,118.173,"0,0",705,0,0
11799,2021-03-09,WIN,V22,0,0,0,0,0,0,0,0,0,0,119.397,"0,0",724,0,0
11800,2021-03-09,WIN,Z22,0,0,0,0,0,0,0,0,0,0,120.800,"0,0",804,0,0
11801,2021-03-09,WIN,G23,0,0,0,0,0,0,0,0,0,0,122.354,"0,0",848,0,0
11802,2021-03-09,WIN,J23,0,0,0,0,0,0,0,0,0,0,123.676,"0,0",871,0,0
11805,2021-03-10,WIN,J21,700.797,726.124,6.346.463,20.903.513,467.370.074.764,111.550,109.945,113.250,111.792,112.995,112.837,"1,5",1.569,112.995,113.000
11806,2021-03-10,WIN,M21,261,275,82,116,2.602.391,111.985,110.515,113.500,112.172,113.500,113.270,"1,6",1.595,113.205,113.950
11807,2021-03-10,WIN,Q21,0,0,0,0,0,0,0,0,0,0,113.903,"0,0",1.628,0,0
11808,2021-03-10,WIN,V21,0,0,0,0,0,0,0,0,0,0,114.548,"0,0",1.666,0,0
11809,2021-03-10,WIN,Z21,0,0,0,0,0,0,0,0,0,0,115.400,"0,0",1.713,0,0
11810,2021-03-10,WIN,G22,0,0,0,0,0,0,0,0,0,0,116.488,"0,0",1.759,0,0
11811,2021-03-10,WIN,J22,0,0,0,0,0,0,0,0,0,0,117.473,"0,0",1.798,0,0
11812,2021-03-10,WIN,M22,0,0,0,0,0,0,0,0,0,0,118.704,"0,0",1.850,0,0
11813,2021-03-10,WIN,Q22,0,0,0,0,0,0,0,0,0,0,120.088,"0,0",1.915,0,0
11814,2021-03-10,WIN,V22,0,0,0,0,0,0,0,0,0,0,121.374,"0,0",1.977,0,0
11815,2021-03-10,WIN,Z22,0,0,0,0,0,0,0,0,0,0,122.841,"0,0",2.041,0,0
11816,2021-03-10,WIN,G23,0,0,0,0,0,0,0,0,0,0,124.460,"0,0",2.106,0,0
11817,2021-03-10,WIN,J23,0,0,0,0,0,0,0,0,0,0,125.836,"0,0",2.160,0,0
11820,2021-03-11,WIN,J21,726.124,748.532,5.125.705,16.795.158,383.858.230.033,114.065,113.330,115.265,114.276,114.615,115.026,"1,5",2.189,114.615,114.630
11821,2021-03-11,WIN,M21,275,299,58,149,3.427.474,114.405,114.000,115.700,115.015,115.000,115.464,"1,5",2.194,114.000,115.295
11822,2021-03-11,WIN,Q21,0,0,0,0,0,0,0,0,0,0,116.116,"0,0",2.213,0,0
11823,2021-03-11,WIN,V21,0,0,0,0,0,0,0,0,0,0,116.791,"0,0",2.243,0,0
11824,2021-03-11,WIN,Z21,0,0,0,0,0,0,0,0,0,0,117.687,"0,0",2.287,0,0
11825,2021-03-11,WIN,G22,0,0,0,0,0,0,0,0,0,0,118.814,"0,0",2.326,0,0
11826,2021-03-11,WIN,J22,0,0,0,0,0,0,0,0,0,0,119.827,"0,0",2.354,0,0
11827,2021-03-11,WIN,M22,0,0,0,0,0,0,0,0,0,0,121.105,"0,0",2.401,0,0
11828,2021-03-11,WIN,Q22,0,0,0,0,0,0,0,0,0,0,122.526,"0,0",2.438,0,0
11829,2021-03-11,WIN,V22,0,0,0,0,0,0,0,0,0,0,123.833,"0,0",2.459,0,0
11830,2021-03-11,WIN,Z22,0,0,0,0,0,0,0,0,0,0,125.290,"0,0",2.449,0,0
11831,2021-03-11,WIN,G23,0,0,0,0,0,0,0,0,0,0,126.911,"0,0",2.451,0,0
11832,2021-03-11,WIN,J23,0,0,0,0,0,0,0,0,0,0,128.287,"0,0",2.451,0,0
11835,2021-03-12,WIN,J21,748.532,738.400,4.276.135,14.569.552,332.108.543.682,113.970,113.300,114.540,113.973,114.150,114.205,"0,7",821,114.150,114.160
11836,2021-03-12,WIN,M21,299,284,58,119,2.723.877,114.515,113.750,114.950,114.448,114.480,114.659,"0,8",805,114.460,114.750
11837,2021-03-12,WIN,Q21,0,0,0,0,0,0,0,0,0,0,115.321,"0,0",795,0,0
11838,2021-03-12,WIN,V21,0,0,0,0,0,0,0,0,0,0,116.012,"0,0",779,0,0
11839,2021-03-12,WIN,Z21,0,0,0,0,0,0,0,0,0,0,116.918,"0,0",769,0,0
11840,2021-03-12,WIN,G22,0,0,0,0,0,0,0,0,0,0,118.068,"0,0",746,0,0
11841,2021-03-12,WIN,J22,0,0,0,0,0,0,0,0,0,0,119.105,"0,0",722,0,0
11842,2021-03-12,WIN,M22,0,0,0,0,0,0,0,0,0,0,120.387,"0,0",718,0,0
11843,2021-03-12,WIN,Q22,0,0,0,0,0,0,0,0,0,0,121.816,"0,0",710,0,0
11844,2021-03-12,WIN,V22,0,0,0,0,0,0,0,0,0,0,123.129,"0,0",704,0,0
11845,2021-03-12,WIN,Z22,0,0,0,0,0,0,0,0,0,0,124.570,"0,0",720,0,0
11846,2021-03-12,WIN,G23,0,0,0,0,0,0,0,0,0,0,126.214,"0,0",697,0,0
11847,2021-03-12,WIN,J23,0,0,0,0,0,0,0,0,0,0,127.622,"0,0",665,0,0
11850,2021-03-15,WIN,J21,738.400,782.904,4.180.519,14.528.346,332.533.235.495,114.485,113.520,115.245,114.442,115.000,115.055,"0,6",850,115.000,115.005
11851,2021-03-15,WIN,M21,284,274,45,66,1.514.954,114.395,114.000,115.600,114.769,115.325,115.520,"0,5",861,114.545,115.950
11852,2021-03-15,WIN,Q21,0,0,0,0,0,0,0,0,0,0,116.197,"0,0",876,0,0
11853,2021-03-15,WIN,V21,0,0,0,0,0,0,0,0,0,0,116.905,"0,0",893,0,0
11854,2021-03-15,WIN,Z21,0,0,0,0,0,0,0,0,0,0,117.838,"0,0",920,0,0
11855,2021-03-15,WIN,G22,0,0,0,0,0,0,0,0,0,0,119.003,"0,0",935,0,0
11856,2021-03-15,WIN,J22,0,0,0,0,0,0,0,0,0,0,120.048,"0,0",943,0,0
11857,2021-03-15,WIN,M22,0,0,0,0,0,0,0,0,0,0,121.344,"0,0",957,0,0
11858,2021-03-15,WIN,Q22,0,0,0,0,0,0,0,0,0,0,122.776,"0,0",960,0,0
11859,2021-03-15,WIN,V22,0,0,0,0,0,0,0,0,0,0,124.101,"0,0",972,0,0
11860,2021-03-15,WIN,Z22,0,0,0,0,0,0,0,0,0,0,125.616,"0,0",1.046,0,0
11861,2021-03-15,WIN,G23,0,0,0,0,0,0,0,0,0,0,127.273,"0,0",1.059,0,0
11862,2021-03-15,WIN,J23,0,0,0,0,0,0,0,0,0,0,128.672,"0,0",1.050,0,0
11865,2021-03-16,WIN,J21,782.904,799.375,4.001.400,14.188.006,324.387.707.369,115.205,113.390,115.260,114.317,114.240,114.032,"0,7",1.023,114.220,114.240
11866,2021-03-16,WIN,M21,274,275,27,29,664.733,115.230,114.000,115.500,114.609,114.685,114.489,"0,7",1.031,113.530,114.950
11867,2021-03-16,WIN,Q21,0,0,0,0,0,0,0,0,0,0,115.158,"0,0",1.039,0,0
11868,2021-03-16,WIN,V21,0,0,0,0,0,0,0,0,0,0,115.860,"0,0",1.045,0,0
11869,2021-03-16,WIN,Z21,0,0,0,0,0,0,0,0,0,0,116.769,"0,0",1.069,0,0
11870,2021-03-16,WIN,G22,0,0,0,0,0,0,0,0,0,0,117.895,"0,0",1.108,0,0
11871,2021-03-16,WIN,J22,0,0,0,0,0,0,0,0,0,0,118.940,"0,0",1.108,0,0
11872,2021-03-16,WIN,M22,0,0,0,0,0,0,0,0,0,0,120.223,"0,0",1.121,0,0
11873,2021-03-16,WIN,Q22,0,0,0,0,0,0,0,0,0,0,121.637,"0,0",1.139,0,0
11874,2021-03-16,WIN,V22,0,0,0,0,0,0,0,0,0,0,122.937,"0,0",1.164,0,0
11875,2021-03-16,WIN,Z22,0,0,0,0,0,0,0,0,0,0,124.397,"0,0",1.219,0,0
11876,2021-03-16,WIN,G23,0,0,0,0,0,0,0,0,0,0,126.013,"0,0",1.260,0,0
11877,2021-03-16,WIN,J23,0,0,0,0,0,0,0,0,0,0,127.379,"0,0",1.293,0,0
11880,2021-03-17,WIN,J21,799.375,836.888,4.321.359,15.558.176,357.558.941.463,113.645,113.135,116.940,114.910,116.610,116.604,"2,2",2.572,116.610,116.615
11881,2021-03-17,WIN,M21,275,277,66,86,1.989.415,113.850,113.705,117.300,115.663,117.300,117.062,"2,4",2.573,116.000,117.950
11882,2021-03-17,WIN,Q21,0,0,0,0,0,0,0,0,0,0,117.746,"0,0",2.588,0,0
11883,2021-03-17,WIN,V21,0,0,0,0,0,0,0,0,0,0,118.458,"0,0",2.598,0,0
11884,2021-03-17,WIN,Z21,0,0,0,0,0,0,0,0,0,0,119.395,"0,0",2.626,0,0
11885,2021-03-17,WIN,G22,0,0,0,0,0,0,0,0,0,0,120.557,"0,0",2.662,0,0
11886,2021-03-17,WIN,J22,0,0,0,0,0,0,0,0,0,0,121.636,"0,0",2.696,0,0
11887,2021-03-17,WIN,M22,0,0,0,0,0,0,0,0,0,0,122.951,"0,0",2.728,0,0
11888,2021-03-17,WIN,Q22,0,0,0,0,0,0,0,0,0,0,124.407,"0,0",2.770,0,0
11889,2021-03-17,WIN,V22,0,0,0,0,0,0,0,0,0,0,125.744,"0,0",2.807,0,0
11890,2021-03-17,WIN,Z22,0,0,0,0,0,0,0,0,0,0,127.198,"0,0",2.801,0,0
11891,2021-03-17,WIN,G23,0,0,0,0,0,0,0,0,0,0,128.862,"0,0",2.849,0,0
11892,2021-03-17,WIN,J23,0,0,0,0,0,0,0,0,0,0,130.286,"0,0",2.907,0,0
11895,2021-03-18,WIN,J21,836.888,869.486,5.176.020,18.189.229,421.819.865.354,116.345,114.385,117.510,115.953,115.300,114.919,"1,1",1.685,115.295,115.300
11896,2021-03-18,WIN,M21,277,279,50,101,2.341.754,116.950,115.000,117.700,115.928,115.850,115.438,"1,0",1.624,114.500,115.950
11897,2021-03-18,WIN,Q21,0,0,0,0,0,0,0,0,0,0,116.199,"0,0",1.547,0,0
11898,2021-03-18,WIN,V21,0,0,0,0,0,0,0,0,0,0,116.973,"0,0",1.485,0,0
11899,2021-03-18,WIN,Z21,0,0,0,0,0,0,0,0,0,0,117.951,"0,0",1.444,0,0
11900,2021-03-18,WIN,G22,0,0,0,0,0,0,0,0,0,0,119.151,"0,0",1.406,0,0
11901,2021-03-18,WIN,J22,0,0,0,0,0,0,0,0,0,0,120.244,"0,0",1.392,0,0
11902,2021-03-18,WIN,M22,0,0,0,0,0,0,0,0,0,0,121.555,"0,0",1.396,0,0
11903,2021-03-18,WIN,Q22,0,0,0,0,0,0,0,0,0,0,123.004,"0,0",1.403,0,0
11904,2021-03-18,WIN,V22,0,0,0,0,0,0,0,0,0,0,124.330,"0,0",1.414,0,0
11905,2021-03-18,WIN,Z22,0,0,0,0,0,0,0,0,0,0,125.772,"0,0",1.426,0,0
11906,2021-03-18,WIN,G23,0,0,0,0,0,0,0,0,0,0,127.393,"0,0",1.469,0,0
11907,2021-03-18,WIN,J23,0,0,0,0,0,0,0,0,0,0,128.774,"0,0",1.512,0,0
11910,2021-03-19,WIN,J21,869.486,822.189,4.448.027,15.220.216,352.184.877.117,115.210,114.715,116.600,115.696,115.870,116.123,"0,8",1.204,115.865,115.870
11911,2021-03-19,WIN,M21,279,282,39,69,1.605.026,115.950,115.485,117.000,116.306,116.645,116.645,"1,0",1.207,116.275,117.500
11912,2021-03-19,WIN,Q21,0,0,0,0,0,0,0,0,0,0,117.424,"0,0",1.225,0,0
11913,2021-03-19,WIN,V21,0,0,0,0,0,0,0,0,0,0,118.210,"0,0",1.237,0,0
11914,2021-03-19,WIN,Z21,0,0,0,0,0,0,0,0,0,0,119.210,"0,0",1.259,0,0
11915,2021-03-19,WIN,G22,0,0,0,0,0,0,0,0,0,0,120.423,"0,0",1.272,0,0
11916,2021-03-19,WIN,J22,0,0,0,0,0,0,0,0,0,0,121.525,"0,0",1.281,0,0
11917,2021-03-19,WIN,M22,0,0,0,0,0,0,0,0,0,0,122.865,"0,0",1.310,0,0
11918,2021-03-19,WIN,Q22,0,0,0,0,0,0,0,0,0,0,124.323,"0,0",1.319,0,0
11919,2021-03-19,WIN,V22,0,0,0,0,0,0,0,0,0,0,125.664,"0,0",1.334,0,0
11920,2021-03-19,WIN,Z22,0,0,0,0,0,0,0,0,0,0,127.181,"0,0",1.409,0,0
11921,2021-03-19,WIN,G23,0,0,0,0,0,0,0,0,0,0,128.868,"0,0",1.475,0,0
11922,2021-03-19,WIN,J23,0,0,0,0,0,0,0,0,0,0,130.295,"0,0",1.521,0,0
11925,2021-03-22,WIN,J21,822.189,844.158,4.461.145,15.961.472,366.366.110.396,116.150,113.630,116.175,114.765,115.420,115.002,"0,6",1.121,115.410,115.420
11926,2021-03-22,WIN,M21,282,294,38,95,2.188.266,116.140,114.210,116.140,115.171,115.885,115.525,"0,6",1.120,116.000,116.100
11927,2021-03-22,WIN,Q21,0,0,0,0,0,0,0,0,0,0,116.302,"0,0",1.122,0,0
11928,2021-03-22,WIN,V21,0,0,0,0,0,0,0,0,0,0,117.079,"0,0",1.131,0,0
11929,2021-03-22,WIN,Z21,0,0,0,0,0,0,0,0,0,0,118.074,"0,0",1.136,0,0
11930,2021-03-22,WIN,G22,0,0,0,0,0,0,0,0,0,0,119.279,"0,0",1.144,0,0
11931,2021-03-22,WIN,J22,0,0,0,0,0,0,0,0,0,0,120.403,"0,0",1.122,0,0
11932,2021-03-22,WIN,M22,0,0,0,0,0,0,0,0,0,0,121.755,"0,0",1.110,0,0
11933,2021-03-22,WIN,Q22,0,0,0,0,0,0,0,0,0,0,123.246,"0,0",1.077,0,0
11934,2021-03-22,WIN,V22,0,0,0,0,0,0,0,0,0,0,124.621,"0,0",1.043,0,0
11935,2021-03-22,WIN,Z22,0,0,0,0,0,0,0,0,0,0,126.160,"0,0",1.021,0,0
11936,2021-03-22,WIN,G23,0,0,0,0,0,0,0,0,0,0,127.890,"0,0",978,0,0
11937,2021-03-22,WIN,J23,0,0,0,0,0,0,0,0,0,0,129.363,"0,0",932,0,0
11940,2021-03-23,WIN,J21,844.158,911.162,5.166.435,18.146.743,415.471.489.867,114.430,113.025,115.730,114.475,113.200,113.366,"1,5",1.636,113.200,113.205
11941,2021-03-23,WIN,M21,294,350,71,251,5.753.793,115.025,113.730,116.200,114.617,113.730,113.889,"1,5",1.636,113.525,114.750
11942,2021-03-23,WIN,Q21,0,0,0,0,0,0,0,0,0,0,114.672,"0,0",1.630,0,0
11943,2021-03-23,WIN,V21,0,0,0,0,0,0,0,0,0,0,115.454,"0,0",1.625,0,0
11944,2021-03-23,WIN,Z21,0,0,0,0,0,0,0,0,0,0,116.456,"0,0",1.618,0,0
11945,2021-03-23,WIN,G22,0,0,0,0,0,0,0,0,0,0,117.671,"0,0",1.608,0,0
11946,2021-03-23,WIN,J22,0,0,0,0,0,0,0,0,0,0,118.800,"0,0",1.603,0,0
11947,2021-03-23,WIN,M22,0,0,0,0,0,0,0,0,0,0,120.167,"0,0",1.588,0,0
11948,2021-03-23,WIN,Q22,0,0,0,0,0,0,0,0,0,0,121.687,"0,0",1.559,0,0
11949,2021-03-23,WIN,V22,0,0,0,0,0,0,0,0,0,0,123.088,"0,0",1.533,0,0
11950,2021-03-23,WIN,Z22,0,0,0,0,0,0,0,0,0,0,124.650,"0,0",1.510,0,0
11951,2021-03-23,WIN,G23,0,0,0,0,0,0,0,0,0,0,126.417,"0,0",1.473,0,0
11952,2021-03-23,WIN,J23,0,0,0,0,0,0,0,0,0,0,127.927,"0,0",1.436,0,0
11955,2021-03-24,WIN,J21,911.162,942.374,4.749.412,17.353.434,395.233.055.739,113.585,111.635,114.950,113.877,111.785,111.914,"1,3",1.452,111.785,111.795
11956,2021-03-24,WIN,M21,350,350,115,299,6.858.567,114.505,112.300,115.470,114.691,112.300,112.427,"1,3",1.462,112.150,113.950
11957,2021-03-24,WIN,Q21,0,0,0,0,0,0,0,0,0,0,113.200,"0,0",1.472,103.205,121.000
11958,2021-03-24,WIN,V21,0,0,0,0,0,0,0,0,0,0,113.976,"0,0",1.478,0,0
11959,2021-03-24,WIN,Z21,0,0,0,0,0,0,0,0,0,0,114.963,"0,0",1.493,0,0
11960,2021-03-24,WIN,G22,0,0,0,0,0,0,0,0,0,0,116.160,"0,0",1.511,0,0
11961,2021-03-24,WIN,J22,0,0,0,0,0,0,0,0,0,0,117.310,"0,0",1.490,0,0
11962,2021-03-24,WIN,M22,0,0,0,0,0,0,0,0,0,0,118.696,"0,0",1.471,0,0
11963,2021-03-24,WIN,Q22,0,0,0,0,0,0,0,0,0,0,120.230,"0,0",1.457,0,0
11964,2021-03-24,WIN,V22,0,0,0,0,0,0,0,0,0,0,121.640,"0,0",1.448,0,0
11965,2021-03-24,WIN,Z22,0,0,0,0,0,0,0,0,0,0,123.209,"0,0",1.441,0,0
11966,2021-03-24,WIN,G23,0,0,0,0,0,0,0,0,0,0,124.994,"0,0",1.423,0,0
11967,2021-03-24,WIN,J23,0,0,0,0,0,0,0,0,0,0,126.517,"0,0",1.410,0,0
11970,2021-03-25,WIN,J21,942.374,949.877,5.176.299,18.512.516,417.191.827.534,111.820,110.840,114.125,112.678,113.515,113.759,"1,4",1.845,113.515,113.520
11971,2021-03-25,WIN,M21,350,305,82,315,7.125.396,112.000,111.550,114.450,113.101,113.600,114.274,"1,0",1.847,113.600,114.900
11972,2021-03-25,WIN,Q21,0,0,0,0,0,0,0,0,0,0,115.051,"0,0",1.851,0,120.000
11973,2021-03-25,WIN,V21,0,0,0,0,0,0,0,0,0,0,115.812,"0,0",1.836,0,0
11974,2021-03-25,WIN,Z21,0,0,0,0,0,0,0,0,0,0,116.786,"0,0",1.823,0,0
11975,2021-03-25,WIN,G22,0,0,0,0,0,0,0,0,0,0,117.970,"0,0",1.810,0,0
11976,2021-03-25,WIN,J22,0,0,0,0,0,0,0,0,0,0,119.112,"0,0",1.802,0,0
11977,2021-03-25,WIN,M22,0,0,0,0,0,0,0,0,0,0,120.500,"0,0",1.804,0,0
11978,2021-03-25,WIN,Q22,0,0,0,0,0,0,0,0,0,0,122.043,"0,0",1.813,0,0
11979,2021-03-25,WIN,V22,0,0,0,0,0,0,0,0,0,0,123.463,"0,0",1.823,0,0
11980,2021-03-25,WIN,Z22,0,0,0,0,0,0,0,0,0,0,125.031,"0,0",1.822,0,0
11981,2021-03-25,WIN,G23,0,0,0,0,0,0,0,0,0,0,126.825,"0,0",1.831,0,0
11982,2021-03-25,WIN,J23,0,0,0,0,0,0,0,0,0,0,128.359,"0,0",1.842,0,0
11985,2021-03-26,WIN,J21,949.877,963.103,4.623.545,16.664.283,381.696.731.156,113.735,113.155,115.530,114.525,114.595,114.825,"0,7",1.066,114.590,114.595
11986,2021-03-26,WIN,M21,305,328,44,94,2.165.579,114.000,114.000,115.950,115.190,115.300,115.347,"0,8",1.073,115.300,115.950
11987,2021-03-26,WIN,Q21,0,0,0,0,0,0,0,0,0,0,116.131,"0,0",1.080,0,121.000
11988,2021-03-26,WIN,V21,0,0,0,0,0,0,0,0,0,0,116.920,"0,0",1.108,0,0
11989,2021-03-26,WIN,Z21,0,0,0,0,0,0,0,0,0,0,117.919,"0,0",1.133,0,0
11990,2021-03-26,WIN,G22,0,0,0,0,0,0,0,0,0,0,119.134,"0,0",1.164,0,0
11991,2021-03-26,WIN,J22,0,0,0,0,0,0,0,0,0,0,120.304,"0,0",1.192,0,0
11992,2021-03-26,WIN,M22,0,0,0,0,0,0,0,0,0,0,121.709,"0,0",1.209,0,0
11993,2021-03-26,WIN,Q22,0,0,0,0,0,0,0,0,0,0,123.250,"0,0",1.207,0,0
11994,2021-03-26,WIN,V22,0,0,0,0,0,0,0,0,0,0,124.669,"0,0",1.206,0,0
11995,2021-03-26,WIN,Z22,0,0,0,0,0,0,0,0,0,0,126.272,"0,0",1.241,0,0
11996,2021-03-26,WIN,G23,0,0,0,0,0,0,0,0,0,0,128.079,"0,0",1.254,0,0
11997,2021-03-26,WIN,J23,0,0,0,0,0,0,0,0,0,0,129.620,"0,0",1.261,0,0
12000,2021-03-29,WIN,J21,963.103,973.496,5.208.059,18.494.045,424.984.619.081,114.300,113.770,115.795,114.897,115.610,115.351,"0,6",526,115.605,115.610
12001,2021-03-29,WIN,M21,328,310,64,97,2.238.083,115.000,114.415,116.300,115.365,116.280,115.873,"0,8",526,115.415,116.950
12002,2021-03-29,WIN,Q21,0,0,0,0,0,0,0,0,0,0,116.665,"0,0",534,0,124.000
12003,2021-03-29,WIN,V21,0,0,0,0,0,0,0,0,0,0,117.454,"0,0",534,0,0
12004,2021-03-29,WIN,Z21,0,0,0,0,0,0,0,0,0,0,118.477,"0,0",558,0,0
12005,2021-03-29,WIN,G22,0,0,0,0,0,0,0,0,0,0,119.715,"0,0",581,0,0
12006,2021-03-29,WIN,J22,0,0,0,0,0,0,0,0,0,0,120.908,"0,0",604,0,0
12007,2021-03-29,WIN,M22,0,0,0,0,0,0,0,0,0,0,122.357,"0,0",648,0,0
12008,2021-03-29,WIN,Q22,0,0,0,0,0,0,0,0,0,0,123.960,"0,0",710,0,0
12009,2021-03-29,WIN,V22,0,0,0,0,0,0,0,0,0,0,125.432,"0,0",763,0,0
12010,2021-03-29,WIN,Z22,0,0,0,0,0,0,0,0,0,0,127.066,"0,0",794,0,0
12011,2021-03-29,WIN,G23,0,0,0,0,0,0,0,0,0,0,128.921,"0,0",842,0,0
12012,2021-03-29,WIN,J23,0,0,0,0,0,0,0,0,0,0,130.510,"0,0",890,0,0
12015,2021-03-30,WIN,J21,973.496,1.022.505,4.810.485,17.605.230,409.434.214.040,115.400,114.665,117.190,116.281,116.985,116.958,"1,4",1.607,116.985,116.990
12016,2021-03-30,WIN,M21,310,322,63,93,2.177.707,115.995,115.215,117.640,117.081,117.575,117.463,"1,4",1.590,117.000,117.750
12017,2021-03-30,WIN,Q21,0,0,0,0,0,0,0,0,0,0,118.220,"0,0",1.555,0,0
12018,2021-03-30,WIN,V21,0,0,0,0,0,0,0,0,0,0,118.973,"0,0",1.519,0,0
12019,2021-03-30,WIN,Z21,0,0,0,0,0,0,0,0,0,0,119.960,"0,0",1.483,0,0
12020,2021-03-30,WIN,G22,0,0,0,0,0,0,0,0,0,0,121.148,"0,0",1.433,0,0
12021,2021-03-30,WIN,J22,0,0,0,0,0,0,0,0,0,0,122.290,"0,0",1.382,0,0
12022,2021-03-30,WIN,M22,0,0,0,0,0,0,0,0,0,0,123.682,"0,0",1.325,0,0
12023,2021-03-30,WIN,Q22,0,0,0,0,0,0,0,0,0,0,125.223,"0,0",1.263,0,0
12024,2021-03-30,WIN,V22,0,0,0,0,0,0,0,0,0,0,126.635,"0,0",1.203,0,0
12025,2021-03-30,WIN,Z22,0,0,0,0,0,0,0,0,0,0,128.175,"0,0",1.109,0,0
12026,2021-03-30,WIN,G23,0,0,0,0,0,0,0,0,0,0,129.961,"0,0",1.040,0,0
12027,2021-03-30,WIN,J23,0,0,0,0,0,0,0,0,0,0,131.503,"0,0",993,0,0
12030,2021-03-31,WIN,J21,1.022.505,1.034.801,4.547.364,16.538.747,385.737.751.672,116.875,115.915,117.350,116.616,116.630,116.549,"0,2",409,116.630,116.635
12031,2021-03-31,WIN,M21,322,354,56,161,3.763.768,117.425,116.470,117.785,116.887,117.000,117.046,"0,3",417,116.505,117.275
12032,2021-03-31,WIN,Q21,0,0,0,0,0,0,0,0,0,0,117.784,"0,0",436,0,0
12033,2021-03-31,WIN,V21,0,0,0,0,0,0,0,0,0,0,118.535,"0,0",438,0,0
